Consumer Discretionary,Media,Media,LOTON CORP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.304,4.3,1.433,0.761,0.605,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",LOTTERY & WAGERING SOLUTIONS,0.108,0.081,0.061,0.054,0.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,LOTUS BIOTECH DEVELOPMENT CP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,LOUD TECHNOLOGIES INC,0.401,0.381,0.543,0.488,0.39,0.564,0.528,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",LOUISIANA CASINO CRUISES INC,0.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Specialty Retail,LOWE'S COMPANIES INC,0.263,0.283,0.237,0.197,0.174,0.143,0.16,0.216,0.185,0.154,0.195,0.227,0.278,0.321,0.357,0.405,NA
Consumer Discretionary,Consumer Services,Diversified Consumer Services,LPA HOLDING CORP,1.141,1.204,2.224,2.606,3.615,3.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",LRI HOLDINGS INC,NA,NA,NA,NA,0.489,0.473,NA,NA,NA,0.539,0.493,0.487,0.516,0.618,0.691,0.961,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",LUBYS INC,0.316,0.36,0.363,0.352,0.228,0.066,0,0.013,0,0,0.171,0.094,0.056,0.077,0.155,0.143,0.147
Consumer Discretionary,Automobiles & Components,Auto Components,LUCOR INC  -CL A,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",LULULEMON ATHLETICA INC,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA
Consumer Discretionary,Retailing,Specialty Retail,LUMBER LIQUIDATORS HLDGS INC,NA,NA,NA,NA,NA,0.188,0.123,0.001,0,0,0,0,0,0,0,0.044,NA
Consumer Discretionary,Automobiles & Components,Auto Components,LUND INTL HOLDINGS INC,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,LUXEYARD INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",LUXOTTICA GROUP SPA   -ADR,0.417,0.477,0.392,0.452,0.433,0.363,0.303,0.444,0.443,0.381,0.349,0.34,0.291,0.257,0.257,0.194,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",LVMH MOET HENNESSY  -ADR,0.406,0.407,0.343,0.315,0.307,0.228,0.185,0.183,0.177,0.18,0.142,0.154,0.136,0.159,0.172,0.143,0.124
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,M/I HOMES INC,0.369,0.317,0.158,0.24,0.324,0.385,0.437,0.324,0.362,0.346,0.418,0.448,0.438,0.414,0.41,0.432,NA
Consumer Discretionary,Consumer Services,Diversified Consumer Services,MAC-GRAY CORP,0.444,0.418,0.35,0.314,0.362,0.514,0.522,0.544,0.615,0.568,0.533,0.495,0.479,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MACREPORT NET INC,NA,1.25,5.116,15.359,0.823,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Multiline Retail,MACY'S INC,0.358,0.324,0.302,0.279,0.261,0.307,0.288,0.351,0.438,0.408,0.36,0.351,0.33,0.332,0.342,0.371,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,MAD CATZ INTERACTIVE INC,0.263,0.086,0.26,0.23,0.153,0.125,0.024,0.284,0.515,0.356,0.264,0.215,0.169,0.203,0.189,0.296,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",MADDEN STEVEN LTD,0.002,0,0,0,0,0,0,0,0.106,0,0,0,0,0,0,0,NA
Consumer Discretionary,Media,Media,MADE IN AMERICA ENTERTAINMNT,2.839,1.516,1.62,1.208,3.81,0.392,5.304,3.588,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MADISON SQUARE GARDEN CO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
Consumer Discretionary,Media,Media,MAGELLAN FILMED ENTMT INC,0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Distributors,MAGIC LANTERN GROUP INC,0.463,1.864,0.265,0.272,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MAGNA ENTERTAINMENT CORP,0.107,0.101,0.203,0.306,0.377,0.465,0.472,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Automobiles & Components,Auto Components,MAGNA INTERNATIONAL INC,0.114,0.091,0.078,0.065,0.085,0.075,0.058,0.052,0.092,0.015,0.007,0.016,0.025,0.021,0.057,0.131,NA
Consumer Discretionary,Media,Media,MAGNUM SPORTS & ENTMT INC,0.024,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",MAIDENFORM BRANDS INC,NA,NA,NA,0.313,0.605,0.556,0.451,0.323,0.298,0.244,0.201,0.176,0.157,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MAIN STREET RESTAURANT GROUP,0.429,0.447,0.494,0.487,0.447,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MAJESTIC INVESTOR HLDGS LLC,NA,0.829,0.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MAJESTIC STAR CASINO LLC,1.083,0.964,0.996,1.294,1.286,1.147,1.179,1.215,1.595,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Specialty Retail,MAJOR AUTOMOTIVE COMPANIES,0.706,0.591,0.626,0.656,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MAJOR LEAGUE FOOTBALL INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073,0.69,0.736,1.082,8.739,2.265,0.232,NA
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,MAKEMYTRIP LTD,NA,NA,NA,NA,NA,NA,NA,NA,1.257,0.888,0.036,0.002,0.007,0.001,0.002,0.51,NA
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,MALIBU BOATS INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328,0.358,0,0.415,0.322
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MALIBU ENTMT WORLDWIDE INC,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",MAN SANG INTL (BVI) LTD,NA,0.117,0.046,0.022,0,0,0,0.112,0.112,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MANCHESTER UNITED PLC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.781,0.451,0.461,0.348,0.277,0.316,0.334
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MANDALAY RESORT GROUP,0.628,0.625,0.639,0.631,0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MARCUS CORP,0.438,0.418,0.368,0.321,0.252,0.301,0.368,0.395,0.359,0.336,0.31,0.327,0.369,0.35,0.335,0.305,NA
Consumer Discretionary,Automobiles & Components,Auto Components,MARGATE INDUSTRIES INC,0.016,0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,MARINA  -LP,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MARINA DISTRICT FINANCE CO I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.575,0.607,0.575,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,MARINE PRODUCTS CORP,0,0,0,0,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0,0,0,0,0
Consumer Discretionary,Retailing,Specialty Retail,MARINEMAX INC,0.339,0.403,0.388,0.363,0.378,0.334,0.447,0.432,0.563,0.361,0.279,0.327,0.33,0.321,0.309,0.293,0.305
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",MARISA CHRISTINA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Distributors,MARKET AMERICA INC,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MARKET CONCEPTS INTL,0.185,0.594,1.108,3.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MARKETING SPECIALISTS CORP,1.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MARLTON TECHNOLOGIES,0.253,0.137,0.161,0.211,0.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MARRIOTT INTL INC,0.25,0.314,0.216,0.178,0.153,0.204,0.223,0.332,0.348,0.29,0.315,0.367,0.463,0.471,0.551,0.675,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MARRIOTT VACATIONS WORLDWIDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019,0.281,0.299,0.26,0.258,0.28,0.283,NA
Consumer Discretionary,Media,Media,MARTHA STEWART LIVING OMNIMD,0.017,0.002,0.001,0,0,0,0,0,0.075,0.059,0.04,0,0,0,0,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,MARTIN INDUSTRIES INC/DE,0.265,0.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MARVEL ENTERTAINMENT INC,0.45,0.363,0.292,0.203,0,0.045,0.08,0.354,0.227,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MATAV-CABLE SYS MEDIA  -ADR,0.538,0.743,0.697,0.58,0.588,0.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,MATTEL INC,0.348,0.28,0.19,0.147,0.13,0.17,0.141,0.197,0.193,0.157,0.221,0.275,0.231,0.249,0.312,0.323,0.358
Consumer Discretionary,Retailing,Specialty Retail,MATTRESS DISCOUNTERS CORP,0.639,1.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Specialty Retail,MATTRESS FIRM HOLDING CORP,NA,NA,0.559,0.384,NA,NA,NA,NA,NA,0.794,0.776,0.372,0.349,0.282,0.479,0.415,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MAX & ERMAS RESTAURANTS,0.541,0.514,0.482,0.439,0.447,0.431,0.438,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",MAXWELL SHOE CO INC  -CL A,0.001,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Multiline Retail,MAY DEPARTMENT STORES CO,0.399,0.397,0.362,0.334,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",MAYORS JEWELERS INC/DE,0.198,0.37,0.348,0.434,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,MAYTAG CORP,0.328,0.385,0.358,0.321,0.324,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,MCBC HOLDINGS INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864,0.686,0.878,0.633
Consumer Discretionary,Media,Media,MCCLATCHY CO  -CL A,0.36,0.303,0.25,0.185,0.13,0.074,0.407,0.597,0.579,0.574,0.543,0.519,0.556,0.581,0.394,0.471,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MCCORMICK & SCHMICKS SEAFOOD,NA,NA,0.316,0.279,0.076,0.003,0.001,0.056,0.122,0.084,0.046,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MCDONALD'S CORP,0.391,0.396,0.416,0.381,0.331,0.338,0.291,0.316,0.359,0.35,0.36,0.379,0.385,0.386,0.437,0.636,NA
Consumer Discretionary,Media,Media,MCGRAW-HILL EDUCATION  -REDH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.763,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,MCHENRY METALS GOLF CORP,2.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Automobiles & Components,Auto Components,MCLAREN PERFORMANCE TECH INC,0.521,0.533,0.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",MCNAUGHTON APPAREL GROUP INC,0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",MCRAE INDUSTRIES  -CL A,0.124,0.128,0.106,0.084,0.074,0.004,0,0,0,0.026,0,0,0,0,0,0,0
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,MCY.COM INC,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,MDC HOLDINGS INC,0.319,0.23,0.299,0.294,0.316,0.299,0.288,0.361,0.417,0.423,0.498,0.427,0.422,0.446,0.391,0.391,NA
Consumer Discretionary,Media,Media,MDC PARTNERS INC,0.513,0.588,0.416,0.348,0.136,0.25,0.193,0.316,0.343,0.361,0.313,0.365,0.321,0.467,0.451,0.466,NA
Consumer Discretionary,Media,Media,MDI ENTERTAINMENT INC,0.335,0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,MEADE INSTRUMENTS CORP,0.256,0.099,0.141,0.083,0.133,0.096,0.041,0.153,0,0,0,0,0.036,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MECKLERMEDIA CORP,0,0,0,0,0,0.201,0.198,0.298,0.495,0.188,0.212,0.32,0.476,0.683,0,NA,NA
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,MECOX LANE LTD  -ADR,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.016,0,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,MEDIA ARTS GROUP INC,0.02,0.038,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MEDIA GENERAL INC,0.821,0.794,0.815,0.91,0.921,0.998,1.047,1.131,2.365,NA,NA,NA,NA,0.478,0.512,0.51,NA
Consumer Discretionary,Media,Media,MEDIA GENERAL INC  -OLD,0.321,0.307,0.274,0.263,0.225,0.246,0.366,0.363,0.551,0.576,0.562,0.606,0.715,NA,NA,NA,NA
Consumer Discretionary,Retailing,Distributors,MEDIA SOURCE INC,0.06,0.136,0.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MEDIA SURVIVORS INC,NA,3.909,2,27,0.044,0.196,0.025,0.265,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,MEDIABAY INC,0.326,0.415,0.351,0.481,1.03,0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MEDIACOM BROADBAND LLC,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.791,0.801,0.873,0.859,0.841,0.868,0.806,NA
Consumer Discretionary,Media,Media,MEDIACOM COMMUNICATIONS CORP,0.715,0.767,0.815,0.835,0.831,0.846,0.867,0.889,0.892,0.846,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MEDIACOM LLC,NA,NA,NA,NA,NA,NA,NA,1.026,1.014,0.963,0.959,1.024,0.994,0.941,0.818,0.753,NA
Consumer Discretionary,Media,Media,MEDIALINK WORLDWIDE INC,0.054,0.157,0.16,0.157,0.104,0.125,0.122,0.14,0.266,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MEDIANEWS GROUP INC,0.744,0.726,0.723,0.671,0.664,0.643,0.608,0.433,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MEDICAL MEDIA TELEVISION INC,NA,NA,NA,38.116,28.19,1.025,12.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MELCO CROWN ENTMT LTD -ADR,NA,NA,NA,NA,0.14,0.213,0.051,0.17,0.34,0.367,0.377,0.371,0.402,0.319,0.403,0.41,NA
Consumer Discretionary,Media,Media,MEREDITH CORP,0.351,0.327,0.264,0.261,0.205,0.168,0.277,0.227,0.235,0.228,0.174,0.114,0.188,0.164,0.281,0.28,0.264
Consumer Discretionary,Automobiles & Components,Auto Components,MERIDIAN AUTOMOTIVE SYS-REDH,0.567,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,MERITAGE HOMES CORP,0.323,0.407,0.383,0.368,0.373,0.3,0.338,0.417,0.474,0.487,0.495,0.496,0.459,0.46,0.404,0.419,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MERITAGE HOSPITALITY GROUP,0.674,0.638,0.69,0.711,0.624,0.493,0.482,0.516,0.472,0.421,0.377,0.437,0.519,0.495,0.506,0.499,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,MESTEK INC,0.217,0.116,0.053,0.091,0.117,0.146,0.193,0.191,0.15,0.127,0.066,0.059,NA,NA,NA,NA,NA
Consumer Discretionary,Automobiles & Components,Auto Components,METALDYNE CORP,0.648,0.476,0.384,0.387,0.463,0.557,NA,0.525,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Automobiles & Components,Auto Components,METALDYNE PERFORMANCE GROUP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482,0.577,0.608,0.593,NA
Consumer Discretionary,Media,Media,METRO GLOBAL MEDIA INC,0.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,METRO GOLDWYN MAYER INC,0.2,0.213,0.271,0,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,METRO INTERNATIONAL SA,0.802,1.021,1.66,0.325,0.305,0.332,0.256,0.327,0.227,0.331,0.364,0.388,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Specialty Retail,METROPARK USA INC -REDH,NA,NA,NA,NA,NA,NA,0.179,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MEXICAN RESTAURANTS INC,0.263,0.219,0.152,0.107,0.217,0.166,0.114,0.186,0.238,0.186,0.205,0.148,0.107,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MGM HOLDINGS INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041,0.108,0.099,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MGM RESORTS INTERNATIONAL,0.548,0.521,0.497,0.516,0.492,0.597,0.587,0.492,0.579,0.624,0.636,0.485,0.517,0.515,0.531,0.504,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MGT CAPITAL INVESTMENTS INC,0.204,0.042,0.048,0.197,0.016,0.001,0,0,0,0,0,0,0,0,0,0,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",MICHAEL ANTHONY JEWELERS INC,0.2,0.219,0.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",MICHAEL KORS HOLDINGS LTD,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.539,0.286,0.034,0,0,0,0.001,NA
Consumer Discretionary,Retailing,Specialty Retail,MICHAELS COS INC,0.109,0.142,0.128,0.111,0.095,0,2.338,2.393,2.418,2.224,2.072,1.915,1.956,1.607,1.571,1.369,NA
Consumer Discretionary,Automobiles & Components,Auto Components,MICHIGAN RIVET CORP,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MID-STATE RACEWAY INC,0.738,1.003,1.54,1.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,MID-STATES PLC  -ADR,0.399,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Specialty Retail,MIDAS INC,0.351,0.353,0.486,0.484,0.451,0.447,0.462,0.522,0.504,0.462,0.413,0.478,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,Diversified Consumer Services,MIDNIGHT HOLDINGS GROUP INC,NA,0,NA,NA,NA,0.61,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MIH LTD,0.166,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,MILESTONE AV TECH INC-REDH,NA,NA,NA,NA,NA,0.613,1.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MILLBROOK PRESS INC,0.199,0.212,0.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,MILLER BUILDING SYSTEMS INC,0.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Automobiles & Components,Auto Components,MIRENCO INC,NA,NA,NA,0.012,0.285,0.307,0.274,0.24,0.35,0.976,1.349,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MITCHELLS & BUTLERS PLC -ADR,NA,0.001,0.001,0.327,0.463,0.475,0.53,0.466,0.571,0.57,0.552,0.509,0.499,0.477,0.467,0.455,0.438
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,MITY ENTERPRISES INC,0,0,0,0,0,0,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MKTG INC,0.194,0.154,0.15,0.133,0.108,0.071,0.047,0,0.066,0.058,0.078,0,0,0,NA,NA,NA
Consumer Discretionary,Media,Media,MOBIQUITY TECHNOLOGIES INC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161,0.1,1.022,1.755,NA
Consumer Discretionary,Media,Media,MODERN TIMES GROUP MTG  -ADR,0.211,0.265,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Automobiles & Components,Auto Components,MODINE MANUFACTURING CO,0.188,0.167,0.122,0.09,0.092,0.15,0.163,0.197,0.292,0.166,0.161,0.184,0.2,0.159,0.16,0.177,NA
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,MOHAWK INDUSTRIES INC,0.353,0.2,0.235,0.243,0.202,0.414,0.349,0.263,0.305,0.293,0.271,0.258,0.223,0.268,0.274,0.323,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MOHEGAN TRIBAL GAMING AUTH,0.572,0.585,0.673,0.665,0.65,0.67,0.642,0.622,0.659,0.713,0.744,0.742,0.757,0.79,0.843,0.826,0.757
Consumer Discretionary,Automobiles & Components,Automobiles,MONACO COACH CORP,0.111,0.168,0.195,0.063,0.066,0.136,0.096,0.054,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Media,Media,MONAKER GROUP INC,NA,NA,NA,NA,NA,NA,NA,NA,0.133,0.607,2.194,21.073,2.122,2.149,1.307,0.824,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MONARCH CASINO & RESORT INC,0.641,0.598,0.513,0.407,0.274,0.069,0,0,0.274,0.261,0.159,0.137,0.327,0.22,0.184,0.149,NA
Consumer Discretionary,Media,Media,MONARCH SERVICES INC,0,0.015,0,0,0,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Consumer Discretionary,Retailing,Specialty Retail,MONRO MUFFLER BRAKE INC,0.317,0.237,0.178,0.264,0.201,0.156,0.158,0.335,0.262,0.224,0.122,0.108,0.269,0.256,0.291,0.28,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MORGANS FOODS INC,0.875,0.855,0.879,0.884,0.903,0.821,0.739,0.718,0.711,0.695,0.638,0.591,0.606,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MORGANS HOTEL GROUP CO,NA,NA,NA,0.888,0.899,1.088,0.73,0.773,0.848,0.882,0.941,0.793,0.91,0.98,1.099,1.079,NA
Consumer Discretionary,Media,Media,MORRIS PUBLISHING GRP LLC,NA,NA,NA,NA,NA,NA,1.222,1.074,2.291,2.442,0.611,0.554,NA,NA,NA,NA,NA
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",MORTONS RESTAURANT GROUP INC,0.722,0.777,0.352,0.393,0.374,0.344,0.162,0.154,0.272,0.34,0.334,NA,NA,NA,NA,NA,NA
