GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Energy,Energy,"Oil, Gas & Consumable Fuels",ASCENT ENERGY INC -REDH,,,,,,0.564,,,,,,,,,,,,1
Energy,Energy,Energy Equipment & Services,ASPEN AEROGELS INC,,,,,,,,,,,,,-9.898,0.231,48.145,-16.915,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",ASPEN EXPLORATION CORP -OLD,0.172,2.188,-1.78,-0.139,0.553,2.101,3.037,-2.409,-2.462,8.884,,,,,,,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",ASPEN GROUP RESOURCES CORP,0.31,0.589,,0.577,4.369,-4.993,0.032,0.229,-0.256,,,,,,,,,8
Energy,Energy,"Oil, Gas & Consumable Fuels",ASSURE ENERGY INC,0,0.063,1.199,2.353,-3.753,,,,,,,,,,,,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",ATHLON ENERGY INC,,,,,,,,,,,,25.024,-23.159,104.154,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS ENERGY GROUP LLC,,,,13.219,3.136,16.023,-32.039,9.931,-4.769,-6.182,-0.856,77.129,-40.596,-13.279,59.709,-27.144,,13
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS ENERGY INC,,,-13.373,16.45,3.82,-10.911,130.246,-39.866,-40.964,-83.869,,,,,,,,8
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS ENERGY RESOURCES LLC,,,,,-5.102,6.074,-12.085,16.425,-19.603,,,,,,,,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS PIPELINE PARTNER LP,2.043,0.119,-0.304,13.22,3.136,16.023,-32.442,10.185,-10.46,-0.424,-0.857,0.004,3.23,1.516,3.189,,,15
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS RESOURCE PARTNERS LP,,,,,,,,,,,0,54.708,-31.52,-21.36,13.419,-13.894,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",ATP OIL & GAS CORP,0.357,-12.842,1.65,-2.38,98.21,-37.208,117.026,16.857,15.544,-106.032,45.734,-89.017,,,,,,12
Energy,Energy,Energy Equipment & Services,ATWOOD OCEANICS,-0.365,-7.119,14.434,-6.104,-5.135,2.566,13.294,68.085,20.731,-20.833,80.264,114.479,-217.131,10.899,-8.69,33.903,31.444,17
Energy,Energy,"Oil, Gas & Consumable Fuels",AURORA OIL & GAS CORP,-0.012,0.176,-0.152,3.58,-1.696,6.801,-10.245,0.69,7.579,,,,,,,,,9
Energy,Energy,"Oil, Gas & Consumable Fuels",AUSTRAL PACIFIC ENERGY LTD,,,,0.941,8.954,4.151,-5.195,1.875,-9.738,,,,,,,,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",AUSTRALIAN OIL & GAS CORP,0.073,-0.037,-0.021,,0,0.008,0.734,-0.25,-0.476,-0.003,0.032,-0.011,,,,,,11
Energy,Energy,"Oil, Gas & Consumable Fuels",AVALON OIL AND GAS INC,-0.283,0,0.011,-0.011,0,0.044,0.857,-0.792,-0.082,0.02,0.265,-0.197,0.015,0.094,-0.088,,,15
Energy,Energy,"Oil, Gas & Consumable Fuels",AVENEX ENERGY CORP,,,,,,,,-0.021,17.938,-18.902,-1.078,-1.07,-0.017,,,,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",AVENTINE RENEWABLE ENERGY,,,,,1.821,-3.401,26.041,-12.62,6.168,29.246,-18.052,1.572,,,,,,8
Energy,Energy,"Oil, Gas & Consumable Fuels",AVIVA PETE INC  -DEP,-0.026,0.19,0.698,,,,,,,,,,,,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",AVOCA INC,-0.235,0.575,0.081,-0.293,,,,,,,,,,,,,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",AZARGA URANIUM CORP,,,,,,,,,,,,,,,2.933,-2.975,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",AZURE MIDSTREAM PARTNERS LP,,,,,,,,,,,,-1.459,5.124,-2.398,-0.554,7.511,,5
Energy,Energy,Energy Equipment & Services,BAKER HUGHES INC,19,10.8,105.2,-45.5,220.6,378,53,304.4,901,-360,-139,-406,-35,384,341,584,,17
Energy,Energy,"Oil, Gas & Consumable Fuels",BAKKEN RESOURCES INC,,,,,,,,,,,,,-0.263,0.83,4.81,-6.105,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",BARGO ENERGY CO,4.362,,,,,,,,,,,,,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",BARNWELL INDUSTRIES,3.124,-0.547,-3.665,0.159,2.849,0.995,6.48,-1.865,3.511,-6.739,3.795,-0.84,-0.989,-1.017,8.276,-7.633,7.079,17
Energy,Energy,"Oil, Gas & Consumable Fuels",BARRETT RESOURCES CORP,4.82,,,,,,,,,,,,,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",BASELINE OIL & GAS CORP,,,,,,,-0.083,4.891,1.336,,,,,,,,,3
Energy,Energy,Energy Equipment & Services,BASIC ENERGY SERVICES INC,,,,24.771,-5.55,12.698,18.52,40.576,19.194,14.222,-77.439,30.54,56.107,-23.033,-31.617,-33.183,,13
Energy,Energy,"Oil, Gas & Consumable Fuels",BAYOU CITY EXPLORATION INC,0.787,0.162,-0.745,-0.265,1.394,-0.158,-0.129,-1.157,,0.034,0.44,0.768,0.828,,,,,12
Energy,Energy,"Oil, Gas & Consumable Fuels",BAYTEX ENERGY CORP,,,,,-44.649,0,0,0,0,9.729,-10.168,7.717,-6.035,15.541,-14.849,-0.647,,12
Energy,Energy,"Oil, Gas & Consumable Fuels",BCM ENERGY PARTNERS INC,,,,,,,,,,,0.004,,,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",BELCO OIL & GAS CORP,0.561,,,,,,,,,,,,,,,,,1
Energy,Energy,"Oil, Gas & Consumable Fuels",BELDEN & BLAKE CORP,-2.738,0.137,-14.982,-0.282,16.967,-10.235,-2.245,10.087,6.802,23.924,-10.799,,,,,,,11
Energy,Energy,"Oil, Gas & Consumable Fuels",BELLATRIX EXPLORATION LTD,,,,,,,,,,,0,0,0,0,0,0,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",BERRY PETROLEUM  -CL A,1.751,4.507,2.628,0.792,6.032,-14.7,-1.574,-0.1,-0.076,5.071,-5.033,0.02,0.014,,,,,13
Energy,Energy,"Oil, Gas & Consumable Fuels",BG GROUP PLC  -ADR,-43.37,40.72,91.742,-53.526,34.488,,-103.806,829.437,,-549.678,,,919,,-913,,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",BIG WEST OIL PARTNRS LP-REDH,,,,,,1.342,-1.33,,,,,,,,,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",BILL BARRETT CORP,,,,10.321,83.892,-31.644,-26.96,18.963,-17.222,11.342,4.285,-1.359,22.114,-24.85,111.309,-37.068,,13
Energy,Energy,"Oil, Gas & Consumable Fuels",BIOFUEL ENERGY CORP,,,,,,,27.239,28.748,-43.688,-6.19,1.319,7.711,-5.816,3.549,,,,8
Energy,Energy,"Oil, Gas & Consumable Fuels",BIOPOWER OPERATIONS CORP,,,,,,,,,,,,-0.014,0.011,0.092,-0.094,-0.014,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",BISON PETROLEUM CORP -OLD,,,,,,,,,,,,,0,,,,,1
Energy,Energy,Energy Equipment & Services,BJ SERVICES CO,2.548,77.631,0.624,192.939,147.059,-68.217,-264.063,-34.246,92.055,132.382,,,,,,,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACK RAVEN ENERGY INC,,,-0.302,0.14,0.32,6.114,4.723,-10.324,-0.361,0.592,-0.116,,,,,,,9
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACK RIDGE OIL & GAS INC,,,,,,,,,,,,-7.176,0.016,-0.267,-1.056,0.134,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACK STONE MINERALS LP,,,,,,,,,,,,,,-17.178,-15.32,-1.57,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACKBIRD ENERGY INC,,,,,,,,,,,,,0.516,-0.576,-0.05,16.593,5.154,5
Energy,Energy,"Oil, Gas & Consumable Fuels",BLACKSANDS PETROLEUM INC,,,,,,,,,,,-1.188,-1.37,0.92,0.175,-0.656,,,5
