GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Utilities,Utilities,Multi-Utilities,CENTERPOINT ENERGY INC,95.205,-40.298,276.21,-172.801,77.723,-91,53,2,38,573,-541,21,426,-438,90,-34,,16
Utilities,Utilities,Gas Utilities,CENTERPOINT ENERGY RES CORP,-57.551,-6.151,-7.188,25.21,106.019,-110,-26,-4,0,0,0,0,0,0,1,-2,,16
Utilities,Utilities,Electric Utilities,CENTERPOINT ENRG HOUSTON ELE,,-40.298,67.438,-40.146,-5.792,15,82,6,38,573,-541,22,426,-439,83,-26,,15
Utilities,Utilities,Electric Utilities,CENTRAIS ELETRICAS  -ADR,,,,,,,615.265,,,,362.501,,-259.04,464.279,-824.645,-3.31,,10
Utilities,Utilities,Electric Utilities,CENTRAL HUDSON GAS & ELECTR,,30.585,7.125,-42.269,-4.493,-3.995,-2.522,1.882,-1.137,2.329,4.838,-7.101,21.831,-9.973,3.924,-12.368,,15
Utilities,Utilities,Electric Utilities,CENTRAL ILLINOIS LIGHT CO,0.229,3.807,9.802,-14,-6,0,1,3,-6,88,,,,,,,,10
Utilities,Utilities,Electric Utilities,CENTRAL MAINE POWER CO,-0.129,2.844,-0.362,-8.788,0.94,,-13.611,1.491,-0.575,1.409,11.02,-19.91,-0.806,0.867,1.847,0.337,,15
Utilities,Utilities,Electric Utilities,CENTRAL VERMONT PUB SERV,12.525,-2.495,14.873,10.343,-12.05,-5.146,-3.777,1.004,2.919,-4.653,0.607,-0.942,,,,,,12
Utilities,Utilities,Multi-Utilities,CH ENERGY GROUP INC,7.933,104.077,-48.872,42.311,-6.717,-27.607,-25.289,-12.808,8.512,53.611,-44.016,-14.139,15.227,,,,,13
Utilities,Utilities,Independent Power and Renewable Electricity Producers,CHANGING WORLD TECH INC-REDH,,,,,,,-3.892,8.058,,,,,,,,,,2
Utilities,Utilities,Gas Utilities,CHESAPEAKE UTILITIES CORP,2.249,-3.418,1.27,0.65,-1.497,0.876,2.001,-1.895,-0.982,1.217,-1.175,0.994,0.724,-0.005,1.218,-1.719,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,CHINA HYDROELECTRIC CORP-ADR,,,,,,,,14.978,23.087,-7.075,1.839,-25.055,-0.435,6.198,,,,7
Utilities,Utilities,Gas Utilities,CHINA NATURAL GAS INC,,,,,,,,7.998,-7.437,42.323,-38.132,-0.423,1.235,,,,,6
Utilities,Utilities,Independent Power and Renewable Electricity Producers,CHINA WIND ENERGY INC,,,,,,,,,0.079,-0.015,0.193,,,,,,,3
Utilities,Utilities,Water Utilities,CIA DE SANEAMENTO DO PAR-ADR,4.002,0.41,,,,,,,,,,,,,,,,2
Utilities,Utilities,Electric Utilities,CIA ENERGETICA MINA GERA-ADR,111.234,-7.786,-26.836,109.499,163.465,185.518,-112.923,379.989,79.81,,-868.859,-62.812,-183.63,119.875,-495.05,9.345,,16
Utilities,Utilities,Electric Utilities,CIA PARANAENSE ENERGIA  -ADR,13.32,-25.306,9.701,51.455,58.959,256.501,174.416,20.723,117.647,-67.388,165.891,-400.113,211.96,119.627,-377.029,187.052,,16
Utilities,Utilities,Electric Utilities,CILCORP INC,0.523,6.569,13.639,-21,-4,-4,1,2,-6,,,,,,,,,9
Utilities,Utilities,Electric Utilities,CINERGY CORP,11.135,18.013,110.016,-30.992,-4.579,-16.47,21,-58,99,-28,112,,,,,,,11
Utilities,Utilities,Electric Utilities,CLECO CORP,4.246,-17.469,102.393,-18.95,28.406,95.366,-26.682,-63.458,-31.53,47.71,45.935,-97.552,-62.556,-2.364,15.767,23.823,,16
Utilities,Utilities,Electric Utilities,CLECO POWER LLC,1.677,0.899,66.044,1.823,-16.877,129.268,-81.503,-89.934,79.598,46.571,46.799,-117.454,-44.09,-2.313,18.107,26.543,,16
Utilities,Utilities,Electric Utilities,CLEVELAND ELECTRIC ILLUM,2.479,-2.559,30.086,-5.6,-24.585,0.01,0.014,0.011,-0.006,86.004,-85.992,0.006,25.008,-25.1,0,0,,16
Utilities,Utilities,Multi-Utilities,CMS ENERGY CORP,50,7,250,181,-37,178,-496,-3,-135,-122,158,-88,-68,79,35,59,,16
Utilities,Utilities,Multi-Utilities,COGENTRIX ENERGY INC,51.695,38.822,-99.498,,,,,,,,,,,,,,,3
Utilities,Utilities,Gas Utilities,COLUMBIA ENERGY GROUP,15.4,-19.7,-16.3,55.4,384.3,,,,,,,,,,,,,5
Utilities,Utilities,Electric Utilities,COLUMBUS SOUTHERN POWER CORP,6.493,0.758,-10.879,2.663,-3.352,0.882,0.379,0.07,-0.326,0.033,-0.587,,,,,,,11
Utilities,Utilities,Electric Utilities,COMMERCE ENERGY GROUP INC,,,,-2.121,13.144,-20.721,-10.403,-16.382,-1.517,,,,,,,,,6
Utilities,Utilities,Electric Utilities,COMMONWEALTH EDISON CO,,-118,-7,18,-4,8,-3,52,-40,44,-41,184,-90,-108,30,1,,16
Utilities,Utilities,Water Utilities,COMPANHIA DE SANEAMENTO -ADR,,,,,-66.1,74.814,22.492,76.892,69.342,83.372,732.473,86.332,-111.746,-56.749,-22.216,-21.16,,12
Utilities,Utilities,Electric Utilities,CONECTIV INC,67.323,-70.691,14,,,,,,,,,,,,,,,3
Utilities,Utilities,Electric Utilities,CONNECTICUT LIGHT & POWER CO,5.097,-4.688,-0.614,5.655,-0.206,-3.307,1.009,-2.772,-0.538,0.045,9.717,-9.761,0,7.236,-4.881,-1.299,,16
Utilities,Utilities,Water Utilities,CONNECTICUT WATER SVC INC,-0.758,-0.212,0.06,0.658,-0.415,3.732,-3.062,-1.04,0.347,4.753,-4.485,0.06,12.138,5.221,-15.896,-1.744,,16
Utilities,Utilities,Multi-Utilities,CONSOLIDATED EDISON CO OF NY,-278.76,194.503,-176.695,-55,-23,51,-14,74,-84,94,-53,294,-19,280,12,198,,16
