GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AEGEA INC -OLD,,,,,,,,,,,,,0,0.008,,,,2
Consumer Discretionary,Media,Media,AEGIS COMMUNICATIONS GROUP,-4.748,-0.138,0.504,0.119,-1.703,0.27,,,,,,,,,,,,6
Consumer Discretionary,Media,Media,AEGIS GROUP PLC  -ADR,-27.667,,,,,,,,,,,,,,,,,1
Consumer Discretionary,Automobiles & Components,Auto Components,AERO PERFORMANCE PRODUCTS,,,0.074,-0.074,0.046,-0.046,0,0.048,-0.04,,,,,,,,,7
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,AEROGROW INTERNATIONAL INC,,,,,1.284,-0.968,-3.357,-3.936,-1.227,-0.083,0.106,0.146,0.023,1.182,-0.692,0.386,,12
Consumer Discretionary,Retailing,Specialty Retail,AEROPOSTALE INC,-0.193,2.789,42.517,50.881,-32.228,99.107,-5.171,-88.137,116.603,118.446,-81.423,-41.841,7.789,-124.984,45.233,-86.653,,16
Consumer Discretionary,Automobiles & Components,Auto Components,AFFINIA GROUP HLDGS INC-REDH,,,,,,,,,,-12,,,,,,,,1
Consumer Discretionary,Automobiles & Components,Auto Components,AFFINIA GROUP INTRMDT HLDGS,,,,,,,,,,-12,-10,-1,-3,50,-56,-17,,7
Consumer Discretionary,Media,Media,AFFINION GROUP HOLDINGS INC,,,,,,155.5,-29.1,,,,,-57.8,-54.5,-31.8,12.2,23.1,,7
Consumer Discretionary,Consumer Services,Diversified Consumer Services,AFFINION GROUP INC,,,,,,,,,,,,-34.8,-53.8,-12.9,8.4,23.2,,5
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AFFINITY GAMING LLC,17.941,15.177,10.285,-1.005,84.142,-64.323,-8.209,28.642,11.708,10.904,-13.002,1.469,78.124,9.325,-5.682,22.604,,16
Consumer Discretionary,Retailing,Specialty Retail,AFFINITY GROUP HOLDING INC,-0.755,-0.276,-1.45,4.385,18.449,0.497,-9.823,-6.672,2.211,-0.644,,,,,,,,10
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AFFINITY INTL TRAVEL SYS,-1.08,,,,,,,,,,,,,,,,,1
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,AFTERMASTER INC,0.256,-0.275,-0.002,0,0,0,0,0.417,-0.026,0.047,0.194,-0.382,-0.151,0.066,-0.087,2.108,-1.791,17
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AG&E HOLDINGS INC,-0.034,0.074,0.623,-0.499,0.251,-0.202,0.002,-0.035,-0.115,-0.053,-0.102,0.192,0.547,-0.304,6.395,-2.465,,16
Consumer Discretionary,Retailing,Distributors,AGRITEK HOLDINGS INC,0.166,-0.179,-0.394,-0.102,,,,0,0,0.002,,0.003,,0.107,0.01,-0.107,,11
Consumer Discretionary,Media,Media,AIRMEDIA GROUP INC -ADS,,,,,,,-0.866,208.829,-49.381,-37.78,-17.249,6.229,-39.1,-13.982,7.785,19.523,,10
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,AIRXCEL INC,0.047,0.411,-0.404,-0.146,0.206,,,,,,,,,,,,,5
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,AJAY SPORTS INC,0.172,,,,,,,,,,,,,,,,,1
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",ALADDIN GAMING HOLDINGS LLC,18.54,,,,,,,,,,,,,,,,,1
Consumer Discretionary,Retailing,Multiline Retail,ALCO STORES INC,-6.151,-4.632,-1.863,-0.272,0.116,0.365,2.511,2.518,-0.757,0.42,-0.975,-1.698,0.669,-0.93,,,,14
Consumer Discretionary,Consumer Services,Diversified Consumer Services,ALDERWOODS GROUP INC,103.924,-159.09,-55.449,-4.5,-32.233,-1.924,,,,,,,,,,,,6
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,ALDILA INC,1.526,-5.337,3.02,3.633,4.612,4.29,-0.639,25.647,-23.372,0.947,-3.704,-2.923,,,,,,12
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,ALIBRIS INC-REDH,,,-4.571,-1.443,,,,,,,,,,,,,,2
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,ALL AMERICAN GROUP INC,-1.655,25.802,-11.867,-10.141,8.584,-12.212,-0.129,-1.102,14.196,-9.393,,,,,,,,10
