GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Consumer Staples,Food Beverage & Tobacco,Food Products,CADBURY PLC  -ADS,-26.919,-1.454,46.676,32.116,1.916,-8.594,-176.272,521.871,-511.665,,,,,,,,,9
Consumer Staples,Food Beverage & Tobacco,Food Products,CAGLE'S INC  -CL A,-8.413,-1.022,0.009,-0.089,0.866,0.201,2.421,-2.22,-0.033,0.626,-0.502,,,,,,,11
Consumer Staples,Food Beverage & Tobacco,Food Products,CAL-MAINE FOODS INC,6.588,-8.251,1.214,30.537,-31.294,-6.926,1.737,79.826,-27.975,32.57,-41.774,39.449,-72.144,-10.463,-5.854,20.379,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,CALAVO GROWERS INC,,0.565,-1.136,4.454,-4.739,0.497,-1.083,0.917,0.542,-0.634,0.189,1.71,4.329,0.925,-1.275,0.427,6.671,16
Consumer Staples,Household & Personal Products,Household Products,CALI HOLDINGS INC,0.007,-0.014,,0.038,0.433,-0.401,,,,,,,,,,,,5
Consumer Staples,Food Beverage & Tobacco,Food Products,CALIFORNIA STYLE PALMS INC,0.334,-0.113,-0.133,,-0.033,0.077,,,,,,,,,,,,5
Consumer Staples,Food Beverage & Tobacco,Food Products,CAMPBELL SOUP CO,21,-3,-3,11,0,8,617,-586,10,-30,203,230,-149,66,-169,21,43,17
Consumer Staples,Household & Personal Products,Personal Products,CANNABIS SATIVA INC,,,,,,,,,,,,,,0.015,0.011,-0.016,,3
Consumer Staples,Household & Personal Products,Personal Products,CARTER-WALLACE INC,29.704,,,,,,,,,,,,,,,,,1
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,CASEYS GENERAL STORES INC,7.041,-4.012,21.598,5.343,3.164,26.318,31.698,47.456,-8.828,5.981,-92.104,-3.653,-14.648,80.37,-73.1,27.234,,16
Consumer Staples,Food Beverage & Tobacco,Beverages,CASTLE BRANDS INC,,,,3.226,2.215,-4.284,-0.387,0.547,2.459,-2.731,-0.234,-0.563,-0.045,0.47,0.283,0.239,,13
Consumer Staples,Food Beverage & Tobacco,Beverages,CBR BREWING CO INC -CL A,-1.896,-2.283,5.507,,,,,,,,,,,,,,,3
Consumer Staples,Household & Personal Products,Personal Products,CCA INDUSTRIES INC,-0.003,1.751,-0.97,-0.379,1.935,0.394,0.849,2.357,2.191,2.276,0.22,-0.365,2.129,-6.63,-2.957,0.268,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,CEATECH USA INC,-0.141,0.149,-0.176,,,,,,,,,,,,,,,3
Consumer Staples,Household & Personal Products,Household Products,CELLU TISSUE HOLDINGS INC,,,,,,,,-15.377,-0.522,2.938,,,,,,,,3
Consumer Staples,Food Beverage & Tobacco,Beverages,CELSIUS HOLDINGS INC,,,,,,,,0.229,0.783,-0.434,0.714,,,,0.127,9.779,,6
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,CENCOSUD SA  -ADR,,,,,,,,,,,7.635,71.523,193.659,-125.681,79.109,69.758,,6
Consumer Staples,Food Beverage & Tobacco,Food Products,CENTENNIAL SPECLTY FOODS CP,,,0.161,5.697,-5.661,,,,,,,,,,,,,3
Consumer Staples,Food Beverage & Tobacco,Beverages,CENTRAL EUROPEAN DIST CORP,-0.687,0.038,-0.229,3.992,4.262,50.254,98.617,-71.495,19.734,47.075,-1.539,-27.706,-9.681,,,,,13
Consumer Staples,Household & Personal Products,Household Products,CENTRAL GARDEN & PET CO,-2.332,2.607,2.592,66.72,-65.383,16.571,-0.386,-7.351,5.874,58.739,5.792,-79.429,36.444,-33.319,63.52,-31.092,45.398,17
Consumer Staples,Food Beverage & Tobacco,Food Products,CHAI NA TA CORP,-0.017,0.928,0.425,-1.743,-0.347,-0.039,0.379,-0.179,-0.093,2.195,0.171,1.805,,,,,,12
Consumer Staples,Food Beverage & Tobacco,Beverages,CHALONE WINE GROUP LTD,0.056,-0.056,0,0,,,,,,,,,,,,,,4
Consumer Staples,Food Beverage & Tobacco,Food Products,CHASE GENERAL CORP,,,,,,,,,0.003,0.004,0.078,-0.087,,0.011,0.134,-0.078,-0.065,8
Consumer Staples,Household & Personal Products,Personal Products,CHATTEM INC,100.226,-67.089,-19.521,11.007,13.262,7.134,43.2,-75.12,16.903,32.456,,,,,,,,10
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,CHEFS' WAREHOUSE INC,,,,,,,,,,-0.716,1.103,0.055,-1.915,19.896,-16.686,-0.874,,7
Consumer Staples,Household & Personal Products,Personal Products,CHINA BOTANIC PHARMACEUTICAL,-0.193,0.615,2.048,,,,,9.132,-0.406,-1.636,19.715,-12.543,,,,,,8
Consumer Staples,Food Beverage & Tobacco,Food Products,CHINA CONTINENTAL INC,6.796,3.664,2.553,,,,,,,,,,,,,,,3
Consumer Staples,Household & Personal Products,Personal Products,CHINA DONGSHENG INTL INC,-0.283,-0.031,0.103,-0.015,0.022,0.01,,0.096,,,,,,,,,,7
Consumer Staples,Food Beverage & Tobacco,Food Products,CHINA FRUITS CORP,0.014,-0.06,-0.009,0.006,0.128,-0.132,-0.032,,0.07,0.356,-0.142,0.207,-0.471,-0.006,0.761,,,14
Consumer Staples,Food Beverage & Tobacco,Food Products,CHINA GINSENG HOLDINGS INC,,,,,,,,,,,,-0.102,-0.045,-0.005,0.005,-0.015,,5
Consumer Staples,Household & Personal Products,Personal Products,CHINA HEALTH INDUSTRIES HLDG,,,,,,,,,,,5.95,10.4,20.76,-15.665,-1.636,-6.109,8.669,7
Consumer Staples,Food Beverage & Tobacco,Food Products,CHINA HUAREN ORGANIC PRODS,0.623,-1.678,-0.127,-0.035,0.383,-0.252,0.044,0.034,-0.081,,,,,,,,,9
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,CHINA JO-JO DRUGSTORES INC,,,,,,,,,,-0.195,5.688,-2.657,0.691,-0.079,-0.422,2.648,,7
Consumer Staples,Household & Personal Products,Personal Products,CHINA KANGTAI CACTUS BIOTECH,,,,,,,,,,-1.481,-0.288,,,,,,,2
Consumer Staples,Food Beverage & Tobacco,Food Products,CHINA LIAONING DINGXU ECOLOG,,,,,,,,,,,,,,-0.009,0.071,,,2
Consumer Staples,Food Beverage & Tobacco,Food Products,CHINA MARINE FOOD GROUP LTD,,,,,,,,15.294,7.164,-24.497,8.414,-14.97,0.293,-0.435,,,,7
Consumer Staples,Food Beverage & Tobacco,Food Products,CHINA MODERN AGRL INFO INC,,,,,,,,,,,,,11.417,8.206,32.885,-3.887,-23.366,5
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,CHINA NEPSTAR CHAIN DRUG-ADS,,,,,,0.49,-3.659,285.953,-266.182,19.503,21.331,22.417,-63.663,-1.67,-17.563,16.12,,11
Consumer Staples,Food Beverage & Tobacco,Beverages,CHINA NEW BORUN CORP -ADR,,,,,,,,,-0.638,12.439,35.636,-18.606,62.088,-14.771,49.827,-51.685,,8
Consumer Staples,Food Beverage & Tobacco,Food Products,CHINA NUTRIFRUIT GROUP LTD,,,,,,,,7.105,-2.336,31.226,7.547,,,,,,,4
Consumer Staples,Food Beverage & Tobacco,Food Products,CHINA ORGANIC AGRICULTURE,,,,,,,,,-2.359,11.174,,,,,,,,2
Consumer Staples,Household & Personal Products,Personal Products,CHINA SKY ONE MEDICAL INC,,,,,,,3.649,2.604,31.097,12.468,-9.632,,,,,,,5
Consumer Staples,Food Beverage & Tobacco,Food Products,CHINA SUNFLOWER GP -ADR-REDH,,,,,,,,,0.057,0.349,,,,,,,,2
Consumer Staples,Household & Personal Products,Personal Products,CHINA-BIOTICS INC,,,,,,,7.151,37.318,6.514,84.755,-11.591,-73.902,5.78,,,,,7
Consumer Staples,Food Beverage & Tobacco,Food Products,CHIQUITA BRANDS INTL INC,-0.939,-26.496,-15.902,81.411,8.495,-53.771,-24.105,9.509,16.003,44.102,35.112,-111.22,5.765,2.991,,,,14
Consumer Staples,Household & Personal Products,Personal Products,CHROMATICS COLOR SCIENCES,-1.333,-1.324,,,,,,,,,,,,,,,,2
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,CHRONIMED INC,-3.312,0,6.306,16.548,-6.23,,,,,,,,,,,,,5
Consumer Staples,Food Beverage & Tobacco,Food Products,CHS INC,-19.274,57.065,-5.266,60.057,-31.758,104.527,-128.493,245.187,-221.172,636.059,-377.936,543.022,-623.656,,324.675,,-674.5,17
Consumer Staples,Household & Personal Products,Household Products,CHURCH & DWIGHT INC,1.808,30.873,23.856,-0.668,69.906,-18.862,-16.202,139.333,-51.81,249.144,-257.941,62.2,91.6,153.9,-73.9,-93,,16
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,CIA BRASILEIRA DE DSTRB-GDR,-248.411,-4.507,-135.973,24.144,46.556,227.664,-201.165,-122.192,242.225,412.288,887.54,618.436,,542.581,,-33.844,,16
Consumer Staples,Food Beverage & Tobacco,Beverages,CIRTRAN CORP,0.011,-0.011,0,0.054,0.027,1.347,-1.282,-0.063,-0.074,0,,0.169,-0.166,,,,,12
Consumer Staples,Food Beverage & Tobacco,Beverages,CLEARLY CDN BEVERAGE CORP,-2.319,-0.07,-0.226,0.127,-0.049,0.442,4.747,3.519,,,,,,,,,,8
Consumer Staples,Household & Personal Products,Household Products,CLOROX CO/DE,113,-3,-74,-5,60,61,-101,-10,32,-8,-119,172,8,32,30,53,19,17
Consumer Staples,Food Beverage & Tobacco,Beverages,COCA-COLA BTLNG CONS,-0.625,8.487,1.281,-0.149,-9.159,30.723,22.215,-51.952,35.536,-27.637,28.102,44.886,-80.359,1.362,-2.666,46.403,,16
Consumer Staples,Food Beverage & Tobacco,Beverages,COCA-COLA CO,208,47,260,,,,,,608,,,,,,,,,16
Consumer Staples,Food Beverage & Tobacco,Beverages,COCA-COLA EUROPEAN PARTNERS,153,-10,-216,12,75,-48,77,-14,499,314,-83,363,37,-378,-120,-53,,16
Consumer Staples,Food Beverage & Tobacco,Beverages,COCA-COLA FEMSA DE C V  -ADR,139.324,276.773,157.599,-324.541,52.179,-171.622,217.695,226.071,-69.332,126.287,379.003,-14.551,877.772,-604.367,-159.186,176.272,,16
Consumer Staples,Food Beverage & Tobacco,Beverages,COCA-COLA HBC AG  -ADR,66.279,-3.649,-42.359,-82.888,-5.686,162.472,158.628,-158.443,734.366,-705.994,124.861,194.595,-10.153,407.033,-122.462,-161.691,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,COFFEE HOLDING CO INC,,,,0.03,0.568,0.093,0.377,-0.222,0.073,0.405,-0.1,2.57,3.324,-3.533,-0.253,0.071,,13
