GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Industrials,Capital Goods,Machinery,EASTERN CO,-1.398,0.413,0.984,-1.042,-0.476,1.925,-3.244,5.108,0.758,7.779,-4.522,-1.077,7.335,1.506,-4.154,1.981,,16
Industrials,Capital Goods,Electrical Equipment,EATON CORP PLC,3,30,-37,-14,24,25,4,28,46,152,-7,52,192,338,-134,-513,,16
Industrials,Capital Goods,Aerospace & Defense,ECC INTERNATIONAL CP,0.921,-2.367,6.241,1.447,,,,,,,,,,,,,,4
Industrials,Transportation,Air Freight & Logistics,ECHO GLOBAL LOGISTICS INC,,,,,,,7.433,-7.284,0.304,45.931,-4.586,3.789,-5.226,10.726,-19.964,23.98,,10
Industrials,Capital Goods,Trading Companies & Distributors,ECO-SHIFT POWER CORP,,,,,,,,,,,,0.121,-0.119,0.106,0.098,,,4
Industrials,Commercial & Professional Services,Commercial Services & Supplies,ECO2 PLASTICS INC,0.013,-0.28,,0,0.005,0.027,0.065,0.004,1.476,,,,,,,,,8
Industrials,Commercial & Professional Services,Commercial Services & Supplies,ECOLOGY AND ENVIRONMENT INC,-0.212,2.834,0.397,-1.652,-2.337,3.632,5.222,2.63,-1.376,2.393,-2.341,-5.818,1.938,-1.023,-2.555,1.814,1.359,17
Industrials,Capital Goods,Electrical Equipment,ECOTALITY INC,,,,,,,,,-0.35,11.497,-7.98,5.746,-3.177,,,,,5
Industrials,Capital Goods,Aerospace & Defense,EDAC TECHNOLOGIES CORP,0.101,-0.07,0.031,-0.113,0.455,1.92,-1.544,2.361,-1.975,-0.211,-0.125,0.589,1.766,,,,,13
Industrials,Capital Goods,Trading Companies & Distributors,EDGEN GROUP INC,,,,,,,,,,,-3.255,-36.26,3.46,,,,,3
Industrials,Capital Goods,Trading Companies & Distributors,EDGEN MURRAY LTD -REDH,,,,,,,-25.288,32.599,,,,,,,,,,2
Industrials,Capital Goods,Trading Companies & Distributors,EDGEN MURRAY PLC -REDH,,,,,-2.991,43.917,,,,,,,,,,,,2
Industrials,Capital Goods,Machinery,EDISON CONTROL CORP,-0.234,0.167,0.114,,,,,,,,,,,,,,,3
Industrials,Commercial & Professional Services,Commercial Services & Supplies,EDISON SCHOOLS INC,24.722,43.551,-55.548,-14.341,,,,,,,,,,,,,,4
Industrials,Capital Goods,Aerospace & Defense,EDO CORP,-11.591,55.633,74.479,-45.904,12.252,9.847,-83.409,,,,,,,,,,,7
Industrials,Capital Goods,Machinery,EDWARDS GROUP LTD  -ADR,,,,,,,,,,,131.448,-107.516,10.408,,,,,3
