GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Materials,Materials,Metals & Mining,AXMIN INC,,,,,,,,,,,,,0,0,3.689,0.592,,4
Materials,Materials,Metals & Mining,B2GOLD CORP,,,,,,,,,,,,0,0,0.136,0.179,0.229,,5
Materials,Materials,Paper & Forest Products,BADGER PAPER MILLS INC,0.381,0.253,0.191,0.299,0.4,,,,,,,,,,,,,5
Materials,Materials,Chemicals,BAIRNCO CORP,0.34,0.284,0.24,0.269,0.016,0.075,0.186,,,,,,,,,,,7
Materials,Materials,Chemicals,BALCHEM CORP  -CL B,0,0.294,0.212,0.168,0,0,0,0.181,0.075,0.036,0.021,0.005,0,0,0.386,0.338,,16
Materials,Materials,Containers & Packaging,BALL CORP,0.429,0.46,0.479,0.415,0.371,0.366,0.42,0.392,0.378,0.4,0.406,0.432,0.44,0.461,0.419,0.525,,16
Materials,Materials,Paper & Forest Products,BALTEK CORP,0.195,0.165,0.225,,,,,,,,,,,,,,,3
Materials,Materials,Chemicals,BALTIC INTL USA INC,0.401,,,,,,,,,,,,,,,,,1
Materials,Materials,Metals & Mining,BANKS ISLAND GOLD LTD,,,,,,,,,,,,,0,0.182,0.191,,,3
Materials,Materials,Metals & Mining,BANRO CORP,,,,0,0,0,0,0,0,0,0,0.013,0.243,0.279,0.334,0.301,,13
Materials,Materials,Metals & Mining,BARRICK GOLD CORP,0.149,0.154,0.148,0.142,0.269,0.262,0.192,0.154,0.189,0.234,0.201,0.273,0.295,0.349,0.386,0.379,,16
Materials,Materials,Metals & Mining,BARRICK GOLD CORP-PRO FORMA,0.171,,,,,,,,,,,,,,,,,1
Materials,Materials,Metals & Mining,BARZEL INDUSTRIES INC,,,,,,,0.7,0.576,0.731,,,,,,,,,3
