GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HUGHES COMMUNICATIONS INC,,,,,0,0,0.533,0.524,0.493,0.554,0.548,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,HUGHES TELEMATICS INC,,,,,,,,,,0.882,1.013,0.944,,,,,,3
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,HUTCHISON TELECOMM INTL-ADR,,,0.42,0.358,0.438,0.448,0.53,0.144,0.271,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,I3 MOBILE INC,0.014,0.008,0,,,,,,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,IBASIS INC,,,,,,,,0.039,0.063,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,IBROADBAND INC,,,,,14.64,18.796,29.189,3.875,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ICG COMMUNICATIONS,0.121,0.067,0.536,0.509,,,,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,IDT CORP,0.076,0.038,0.043,0.042,0.029,0.099,0.083,0.099,0.122,0.102,0.079,0.056,0.067,0.065,0.041,0.013,0,17
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,IDT SPECTRUM INC -REDH,,,,,0,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ILLUMINET HOLDINGS INC,0.052,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,IMPSAT FIBER NETWORKS INC,0.704,1.379,0.594,0.593,0.633,0.621,0.622,,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INFINICALL CORP,0,0,0.061,0.58,38.786,,,,,,,,,,,,,5
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INFONET SERVICES CORP,0.094,0.084,0.006,0.004,,,,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,INPHONIC INC,,,0.165,0.108,0.003,0.082,0.243,,,,,,,,,,,5
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,INTEGRATED DATA CORP,,0.636,0.297,0.024,0.078,,0.052,,,,,,,,,,,5
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INTELEPEER INC  -REDH,,,,,,,,,,0.33,0.396,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INTELIQUENT INC,,,,,,,0.208,0.046,0.016,0.001,0,0,0,0,0,0,,10
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,INTELLIGENT COMM ENTR -OLD,0.451,0.384,16.994,0,0,0,0.94,5.723,19.828,0.323,0.003,0.036,,,,,,12
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INTELSAT INVESTMENTS SA,,,,,0.409,0.907,0.91,0.935,0.842,0.883,0.905,0.922,0.919,,,,,9
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INTELSAT SA,,,,,,,,,,,,0.93,0.932,0.932,0.911,1.207,,5
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INTERCALLNET INC,0,0.127,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INTERMEDIA COMMUNICATNS INC,0.723,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INTERMETRO COMMUNICTNS -REDH,,,,,1.581,0.793,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INTERNET GOLD-GOLDEN LINES,0.297,0.384,0.07,0.231,0.277,0.528,0.357,0.493,0.55,0.647,0.488,0.597,0.639,0.667,0.695,0.689,,16
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,INTOUCH HOLDINGS PCL  -ADR,,,,,,,,,,,,,0.152,0.165,0.195,0.203,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,INVITEL HOLDINGS AS  -ADR,0.927,0.887,0.731,0.66,0.517,0.607,0.528,0.766,0.803,,,,,,,,,9
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,IOWA TELECOM SERVICES INC,,,0.73,0.693,0.609,0.599,0.592,0.596,0.615,0.661,,,,,,,,8
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,IPCS INC,0.48,0.583,,0.578,0.53,0.452,0.482,0.87,0.884,,,,,,,,,8
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,IRIDIUM COMMUNICATIONS INC,,,,,,,,0.506,0,0,0.15,0.304,0.392,0.45,0.444,0.475,,9
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,IT GROUP HOLDINGS INC,0.209,0.1,2.389,0,0,2.594,0.104,,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ITC DELTACOM INC,0.681,0.824,0.366,0.405,0.622,0.711,0.814,0.76,0.809,0.832,,,,,,,,10
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,IWO HOLDINGS INC,,0.742,0.972,1.268,1.504,,,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,JAZZTEL PLC  -ADR,0.733,0.789,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,JUNIPER GROUP INC,0.074,0.088,0.144,0.234,0.517,0.615,0.913,3.071,19.5,2.842,4.974,,,,,,,11
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,KMC TELECOM HOLDINGS INC,1.009,1.364,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,KPNQWEST NV  -ADR,0.301,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,KT CORP  -ADR,0.294,0.312,0.442,0.464,0.46,0.352,0.315,0.3,0.37,0.361,0.366,0.347,0.333,0.331,0.381,0.299,,16
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,LCC INTERNATIONAL INC  -CL A,0,0,0,0.016,0.001,0.025,0.043,0.359,,,,,,,,,,8
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,LEAP WIRELESS INTL INC,0.545,0.703,1.021,0.042,0.197,0.237,0.413,0.461,0.51,0.511,0.588,0.625,0.665,0.779,,,,14
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,LECSTAR CORP,27.467,1.254,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,LEVEL 3 COMMUNICATIONS INC,0.491,0.667,0.681,0.648,0.691,0.728,0.737,0.67,0.683,0.713,0.772,0.641,0.656,0.65,0.541,0.456,,16
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,LICT CORP,0.694,0.729,0.772,0.711,0.676,0.69,0.736,0.717,0.662,0.596,0.545,0.495,0.395,0.395,0.362,0.249,,16
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,LOGIX COMMUNICATIONS ENTERP,0.766,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,LUMOS NETWORKS CORP,,,,,,,,,,0.002,0.334,0.655,0.608,0.627,0.6,0.626,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,MADISON RIVER CAPITAL LLC,,,0.784,0.789,0.791,0.781,,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,MADISON RIVER COMM -REDH,,,0.808,0.818,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,MAGICJACK VOCALTEC LTD,,,,,,,,,,0.064,0,0.045,0.041,0.016,0.007,0,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,MAGYAR TELEKM TELCM PLC -ADR,0.254,0.411,0.347,0.297,0.311,0.318,0.274,0.334,0.341,0.343,0.326,0.335,0.324,0.368,0.353,0.314,,16
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,MAHANAGAR TEL NIGAM  -ADR,0.171,0.135,0,0,0,0,0,0,0,0,0.304,0.403,,,,,,12
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,MAXCOM TELECOMMUN -ADS,,,,,,0.353,0.407,0.273,0.343,0.347,0.407,0.487,0.459,0.334,0.375,0.402,,11
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,MCI INC,0.229,0.269,0.073,0.272,0.348,,,,,,,,,,,,,5
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,MCLEODUSA INC  -CL A,0.375,0.834,0.36,0.457,0.758,,,,,,,,,,,,,5
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,MEDIA TECHNOLOGIES INC,,,,,,,,,,0,0,,,,,,,2
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,MENTERGY LTD,0.644,0.408,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,METRICOM INC,0.196,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,METROCALL HOLDINGS INC,1.006,3.742,0.42,0.226,,,,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,METROMEDIA INTERNATIONAL GRP,0.319,0.54,0.757,0.682,0.715,,,,,,,,,,,,,5
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,METROPCS COMMUNICATIONS INC,,,,,,0.424,0.63,0.517,0.479,0.494,0.477,0.5,0.467,,,,,8
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,MICROCELL TELECOMMUN  -CL B,1.385,1.364,2.235,0.401,,,,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,MILLICOM INTL CELLULAR SA,0.684,0.778,1.021,0.77,0.545,0.482,0.45,0.416,0.413,0.392,0.336,0.335,0.397,0.455,0.363,0.387,,16
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,MMO2 PLC  -ADR,0.815,0.065,0.11,0.103,,,,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,MNC MEDIA INVESTMENT  -ADR,,,0,0,0,0,0,0,0,0,0.022,0.028,0.03,0.039,0.05,0.049,,14
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,MOBILE TELESYSTEMS PJS  -ADR,0.048,0.188,0.214,0.393,0.347,0.378,0.359,0.31,0.39,0.528,0.495,0.569,0.51,0.451,0.48,0.529,,16
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,MOBILEPRO CORP,,,,0.722,0.364,0.203,0.333,0.397,0.838,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,MOSCOW CABLECOM CORP,0.401,0.196,0.109,0.07,0.135,0.302,0.295,,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,MPOWER HOLDING CORP,0.414,0.702,0.039,0.002,0,0.171,,,,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,MULTI LINK TELECOM,0.296,0.633,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,MULTIBAND CORP,0.373,0.411,0.478,0.325,0.429,0.198,0.306,0.278,0.105,0.376,0.322,0.249,0.293,,,,,13
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,NEON COMMUNICATIONS INC,0.638,0.688,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,NET TALK.COM INC,,,,,,,,,,,,,,1.291,1.707,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,NET2000 COMMUNICATIONS INC,0.375,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,NETIA HOLDINGS SA  -ADR,0.697,0.87,0.048,,,,,,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,NETLOJIX COMMUNICATIONS INC,0.101,0.098,0.448,,,,,,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,NETVOICE TECHNOLOGIES CORP,0.452,,,,,,,,,,,,,,,,,1
