GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Industrials,Capital Goods,Electrical Equipment,PLUG POWER INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Industrials,Capital Goods,Building Products,PLY GEM HOLDINGS INC,,,,,,,,,,,,,,0,0,0,0,4
Industrials,Capital Goods,Machinery,PMFG INC,2.963,0.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16
Industrials,Capital Goods,Aerospace & Defense,POINT BLANK SOLUTIONS INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16
Industrials,Commercial & Professional Services,Commercial Services & Supplies,POINTER TELOCATION LTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Industrials,Capital Goods,Electrical Equipment,POLAR POWER INC,,,,,,,,,,,,,,,,,0,1
Industrials,Capital Goods,Electrical Equipment,POLYPORE INTERNATIONAL INC,,,,,,,,0,0,0,0,0,0,0,0,,,8
Industrials,Commercial & Professional Services,Commercial Services & Supplies,POLYVISION CORP,0,,,,,,,,,,,,,,,,,1
Industrials,Transportation,Air Freight & Logistics,PONY EXPRESS USA INC,0,0,0,0,0,0,0,0,,,,,,,,,,8
Industrials,Capital Goods,Machinery,POP N GO INC,,0,0,0,0,0,0,0,0,0,0,0,,,,,,11
Industrials,Capital Goods,Machinery,PORTEC RAIL PRODUCTS INC,,,,,1.923,1.602,2.393,2.186,3.32,2.241,1.612,,,,,,,7
Industrials,Transportation,Air Freight & Logistics,POSTNL NV  -ADR,1.381,1.368,2.246,1.995,2.193,2.401,1.967,2.534,7.293,0.823,3.086,22.095,0,0,0,0,0,17
Industrials,Capital Goods,Electrical Equipment,POWELL INDUSTRIES INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447,3.455,2.597,17
Industrials,Capital Goods,Electrical Equipment,POWER DESIGNS INC,0,,,,,,,,,,,,,,,,,1
Industrials,Capital Goods,Electrical Equipment,POWER SOLUTIONS INTL INC,,,,,,,,,,,,0,0,0,0,0,0,6
Industrials,Capital Goods,Electrical Equipment,POWER-SAVE ENERGY CO-OLD,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,12
Industrials,Capital Goods,Machinery,POWERCOLD CORP,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,12
Industrials,Capital Goods,Electrical Equipment,POWERSECURE INTL INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16
Industrials,Capital Goods,Electrical Equipment,POWERVERDE INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Industrials,Capital Goods,Electrical Equipment,POWIN CORP,,,,,,,,,,,0,0,0,0,0,0,0,7
Industrials,Capital Goods,Machinery,PPT VISION INC,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,12
Industrials,Capital Goods,Machinery,PRAB INC,0,0,0,0,,,,,,,,,,,,,,4
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PRECICION TRIM INC,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Industrials,Capital Goods,Aerospace & Defense,PRECISION CASTPARTS CORP,0.363,0.339,0.504,0.273,0.156,0.177,0.115,0.118,0.2,0.095,0.082,0.069,0.063,0.047,0.057,0.052,,16
Industrials,Capital Goods,Electrical Equipment,PREFORMED LINE PRODUCTS CO,4.444,3.947,4.799,2.594,2.761,1.87,2.27,1.334,1.738,1.826,1.367,1.341,1.683,0.82,1.464,1.9,1.376,17
Industrials,Capital Goods,Electrical Equipment,PREMIER PWR RENEWABLE ENERGY,,,,,,,,,0,0,0,0,0,0,0,0,0,9
Industrials,Transportation,Transportation Infrastructure,PRIME AIR INC,0,0,,,0,0,,,,,,,,,,,,4
Industrials,Capital Goods,Construction & Engineering,PRIMELINK SYSTEMS INC,,0,0,0,0,0,0,0,0,0,,,,,,,,9
Industrials,Capital Goods,Aerospace & Defense,PRIMEX TECHNOLOGIES INC,0.941,,,,,,,,,,,,,,,,,1
Industrials,Capital Goods,Construction & Engineering,PRIMORIS SERVICES CORP,,,,,,,0,0,0.967,1.255,1.048,0.737,0.798,0.434,0.645,0.931,0.966,11
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PRINCETON CHEMICAL RESH INC,,0,0,0,0,0,0,0,0,0,0,0,,,,,,11
Industrials,Capital Goods,Machinery,PRODUCTIVITY TECHNOLOGIES CP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PROFESSIONAL STAFF PLC  -ADR,0,0,0,,,,,,,,,,,,,,,3
Industrials,Transportation,Road & Rail,PROFESSIONAL TRANSN GRP INC,0,0,0,0,0,0,,,,,,,,,,,,6
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PROFILE TECHNOLOGIES INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,14
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PROGRESSIVE WASTE SOLUTIONS,,,,,,,,,,4.275,2.014,2.545,2.591,2.248,1.852,2.151,,7
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PROSOFT LEARNING CORP,0,0,0,0,0,0,0,0,,,,,,,,,,8
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PROTECTION ONE INC,0,0,0,0,0,0,31.939,0,0,0,,,,,,,,10
Industrials,Capital Goods,Machinery,PROTO LABS INC,,,,,,,,,,,,,0,0,0,0,0,5
Industrials,Capital Goods,Electrical Equipment,PROTONEX TECHNOLOGY CORP,,,,,,,,,0,,,,,,,,,1
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PROVANT INC,0,0,0,0,0,0,0,0,,,,,,,,,,8
Industrials,Transportation,Road & Rail,PROVIDENCE AND WORCESTER RR,2.246,2.37,2.065,1.8,1.186,1.074,0.821,0.957,1.334,1.488,0.955,1.404,1.146,0.818,0.884,1.156,,16
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PUBCO CORP,0,0,0,0,0,0,0,,,,,,,,,,,7
Industrials,Commercial & Professional Services,Professional Services,PUBLIC CO MANAGEMENT CORP,,,,,,,0,0,0,0,0,0,0,0,0,0,0,11
Industrials,Capital Goods,Machinery,PUBLISHERS EQUIPMENT CORP,0,,,,,,,,,,,,,,,,,1
Industrials,Transportation,Air Freight & Logistics,PUDO INC,,,,,,,0,0,0,0,0,0,0,0,0,0,,10
Industrials,Capital Goods,Machinery,PURESAFE WATER SYSTEMS INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,16
Industrials,Capital Goods,Electrical Equipment,PURESPECTRUM INC,,,,,,,,,,0,0,0,0,0,,,0,6
Industrials,Commercial & Professional Services,Commercial Services & Supplies,PURPLE COMMUNICATIONS INC,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11
Industrials,Capital Goods,Building Products,PW EAGLE INC,0,0,0,0,0,0.366,0.87,,,,,,,,,,,7
Industrials,Transportation,Marine,PYXIS TANKERS INC,,,,,,,,,,,,,,,,0,0,2
Industrials,Commercial & Professional Services,Commercial Services & Supplies,Q SEVEN SYSTEMS INC,0,,,,,,,0,,,,,,,,,,2
Industrials,Commercial & Professional Services,Commercial Services & Supplies,QUAD/GRAPHICS INC,,,,,,,,,,,0,4.184,14.713,4.407,5.226,12.903,4.464,7
Industrials,Capital Goods,Electrical Equipment,QUADRAX CORP,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,12
Industrials,Transportation,Road & Rail,QUALITY DISTRIBUTION INC,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,12
Industrials,Capital Goods,Machinery,QUALITY PRODUCTS INC,0,0,0,0,0,0,0,0,8.421,2.419,2,4.63,15.798,15.686,10.879,,,15
