GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NATIONAL RETAIL PROPERTIES,12.221,9.692,8.284,7.191,6.262,6.382,5.752,5.988,8.61,7.069,5.698,5.8,5,5.275,4.191,4.27,4.027,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NATIONAL STORAGE AFFILIATES,,,,,,,,,,,,,,,,3.152,3.987,2
Real Estate,Real Estate,Real Estate Management & Development,NEW ENGLAND REALTY ASSC  -LP,6.203,5.902,6.146,5.394,3.073,3.5,3.415,4.085,5.158,5.333,4.242,3.93,3.367,2.25,2.051,1.97,2.956,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NEW SENIOR INVESTMENT GROUP,,,,,,,,,,,,,,,1.398,7.606,10.623,3
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NEW YORK REIT INC,,,,,,,,,,,,,,,2.896,4,3.788,3
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NEXPOINT RESIDENTIAL TR INC,,,,,,,,,,,,,,,,4.721,3.751,2
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NORTHSTAR REALTY EUROPE CORP,,,,,,,,,,,,,,,,1.27,4.773,2
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NORTHSTAR REALTY FINANCE CP,,,,,0,5.201,7.302,16.031,36.829,16.035,8.421,8.91,8.736,5.799,10.808,18.497,10.561,13
Real Estate,Real Estate,Real Estate Management & Development,OMAGINE INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),OMEGA HEALTHCARE INVS INC,26.667,0,0,1.608,6.102,6.751,5.418,6.729,7.451,6.17,6.105,8.01,7.086,6.242,5.17,6.232,7.55,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),ONE LIBERTY PROPERTIES INC,11.034,8,8.616,6.617,6.371,7.17,5.372,11.486,14.773,10.023,7.365,8,6.604,7.054,6.337,7.363,6.608,17
Real Estate,Real Estate,Real Estate Management & Development,OPTIBASE LTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),OUTFRONT MEDIA INC,,,,,,,,,,,,,,,21.125,6.505,5.468,3
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PACIFIC OFFICE PROPERTIES TR,19.2,28.571,26.582,16,25.225,9.975,2.098,18.103,2.252,5.141,3.861,0,0,0,0,0,0,17
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PARAMOUNT GROUP INC,,,,,,,,,,,,,,,0,2.315,2.376,3
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PARK HOTELS & RESORTS,,,,,,,,,,,,,,,,,0,1
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PARKWAY INC,,,,,,,,,,,,,,,,,0,1
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PARKWAY PROPERTIES INC,7.141,7.38,7.298,6.25,5.123,6.477,5.097,7.031,12.639,6.244,1.712,3.043,2.68,3.305,4.078,4.798,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PEBBLEBROOK HOTEL TRUST,,,,,,,,,,0,0.591,2.503,2.078,2.081,2.016,4.425,5.109,8
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PENNSYLVANIA RE INVS TRUST,10.039,8.793,7.846,5.702,5.047,6.022,5.792,7.682,30.604,8.747,4.129,5.747,3.571,3.899,3.41,3.841,4.43,17
Real Estate,Real Estate,Real Estate Management & Development,PGI INC,,,,,0,0,0,0,0,0,,,,,0,0,,8
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PHYSICIANS REALTY TR,,,,,,,,,,,,,,1.413,5.422,5.338,4.747,4
