GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Utilities,Utilities,Gas Utilities,CHESAPEAKE UTILITIES CORP,5.745,5.53,6.011,4.223,4.176,3.685,3.768,3.689,3.844,3.9,3.143,3.149,3.172,2.532,2.148,1.996,1.796,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,CHINA HYDROELECTRIC CORP-ADR,,,,,,,,,,,0,0,0,0,,,,4
Utilities,Utilities,Gas Utilities,CHINA NATURAL GAS INC,,,,,,,0,0,0,0,0,,,0,0,0,0,9
Utilities,Utilities,Independent Power and Renewable Electricity Producers,CHINA WIND ENERGY INC,,,,,,,,,,0,0,0,,,,,,3
Utilities,Utilities,Electric Utilities,CIA ENERGETICA MINA GERA-ADR,3.024,0,12.207,1.864,6.424,13.224,3.76,4.882,6.68,5.132,9.923,9.519,22.557,11.054,26.551,11.307,10.373,17
Utilities,Utilities,Electric Utilities,CIA PARANAENSE ENERGIA  -ADR,4.369,3.475,4.032,0,0.973,2.033,1.895,3.636,5.907,4.062,1.416,4.592,2.44,7.901,7.4,5.106,4.264,17
Utilities,Utilities,Electric Utilities,CINERGY CORP,5.125,5.384,5.338,4.741,4.516,4.522,,,,,,,,,,,,6
Utilities,Utilities,Electric Utilities,CLECO CORP,3.087,3.96,6.393,5.006,4.442,4.317,3.567,3.237,3.942,3.293,3.17,2.946,3.249,3.057,2.865,3.065,,16
Utilities,Utilities,Multi-Utilities,CMS ENERGY CORP,4.607,6.076,11.547,0,0,0,0,1.151,3.561,3.193,3.548,3.804,3.938,3.81,3.108,3.215,2.979,17
Utilities,Utilities,Electric Utilities,COMMERCE ENERGY GROUP INC,,,,,0,0,0,0,0,,0,0,,,0,,0,10
Utilities,Utilities,Water Utilities,COMPANHIA DE SANEAMENTO -ADR,,,5.133,8.819,6.655,8.72,3.631,3.119,4.418,5.551,5.039,0,2.946,3.038,5.669,2.548,0.76,15
Utilities,Utilities,Electric Utilities,CONECTIV INC,4.386,3.593,2.598,,,,,,,,,,,,,,,3
Utilities,Utilities,Water Utilities,CONNECTICUT WATER SVC INC,3.896,2.72,3.228,2.984,3.152,3.448,3.758,3.67,3.727,3.633,3.3,3.465,3.224,2.76,2.783,2.762,1.996,17
Utilities,Utilities,Multi-Utilities,CONSOLIDATED EDISON INC,5.662,5.451,5.184,5.208,5.166,4.921,4.785,4.749,6.011,5.195,4.801,3.869,4.357,4.45,3.818,4.045,3.637,17
Utilities,Utilities,Water Utilities,CONSOLIDATED WATER CO INC,4.857,3.527,2.849,2.095,1.485,1.171,0.963,0.774,2.6,1.959,3.272,3.497,4.054,2.128,2.809,2.451,2.765,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,CONSTELLATION ENERGY GRP INC,3.728,1.808,3.451,2.656,2.608,2.326,2.193,1.697,7.613,2.73,3.134,2.42,,,,,,12
Utilities,Utilities,Gas Utilities,CORNERSTONE PRPANE PTNR  -LP,14.706,10.318,54,0,,,,,,,,,,,,,,4
Utilities,Utilities,Gas Utilities,CORNING NATURAL GAS HLDG CP,6.228,6.19,5.909,0,0,0,0,0,0,2.323,3.053,2.521,3.045,2.895,2.356,3.562,3.251,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,COVANTA ENERGY CORP,0,0,0,0,0,,,,,,,,,,,,,5
Utilities,Utilities,Electric Utilities,CPFL ENERGY INC  -ADR,,,,,0,4.317,7.835,8.944,11.744,6.032,6.688,5.217,7.067,5.073,6.534,0,0.812,13
Utilities,Utilities,Gas Utilities,CTG RESOURCES INC,3.64,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Gas Utilities,DELTA NATURAL GAS CO INC,7.475,5.816,5.343,5.023,4.768,4.563,4.896,4.7,4.747,5.684,4.542,4.298,3.221,3.388,3.461,3.98,3.044,17
Utilities,Utilities,Multi-Utilities,DOMINION RESOURCES INC,3.851,4.293,4.699,4.042,3.838,3.472,3.292,3.077,4.408,4.496,4.284,3.711,4.073,3.478,3.121,3.829,3.656,17
Utilities,Utilities,Electric Utilities,DPL INC,2.832,3.904,6.128,4.502,3.823,3.691,3.6,3.508,4.816,4.13,4.706,3.369,,,,,,12
Utilities,Utilities,Multi-Utilities,DTE ENERGY CO,5.291,4.912,4.44,5.228,4.776,4.77,4.286,4.823,5.943,4.864,4.81,4.265,4.022,3.894,3.115,3.542,3.101,17
Utilities,Utilities,Electric Utilities,DUKE ENERGY CORP,2.581,2.802,5.629,5.379,4.343,4.262,3.794,4.264,5.996,5.462,5.446,4.5,4.75,4.478,3.771,4.538,4.329,17
Utilities,Utilities,Electric Utilities,DUQUESNE LIGHT HOLDINGS INC,4.947,8.875,8.793,5.453,5.305,6.127,5.038,,,,,,,,,,,7
Utilities,Utilities,Independent Power and Renewable Electricity Producers,DYNEGY INC,0.441,1.176,12.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Utilities,Utilities,Multi-Utilities,E.ON SE  -ADR,1.887,2.292,3.628,2.994,2.595,2.915,6.552,2.133,5.4,4.8,6.18,9.969,7.053,7.77,4.757,5.703,24.462,17
Utilities,Utilities,Water Utilities,ECOSPHERE TECHNOLOGIES INC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,11
Utilities,Utilities,Electric Utilities,EDISON INTERNATIONAL,7.104,0,0,0,3.278,2.339,2.419,2.202,3.814,3.58,3.277,3.104,2.904,2.954,2.264,2.926,2.754,17
Utilities,Utilities,Electric Utilities,EDP-ENERGIAS DE PORTUGAL-ADR,3.844,5.399,6.345,3.955,3.556,3.836,2.481,2.286,5.138,4.255,5.817,7.798,7.803,6.492,6.47,5.847,6.833,17
Utilities,Utilities,Electric Utilities,EL PASO ELECTRIC CO,0,0,0,0,0,0,0,0,0,0,0,1.905,3.04,2.976,2.758,3.026,2.634,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ELLOMAY CAPITAL LTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.781,17
Utilities,Utilities,Electric Utilities,EMPIRE DISTRICT ELECTRIC CO,4.865,6.095,7.033,5.837,5.644,6.296,5.184,5.619,7.273,6.834,5.766,3.035,4.907,4.429,3.447,3.705,3.051,17
Utilities,Utilities,Electric Utilities,EMPRESA DISTRIB Y COMERC-ADR,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
Utilities,Utilities,Electric Utilities,ENDESA SA  -ADR,3.421,3.742,6.053,4.241,3.84,3.509,7.044,2.895,,,,,,,,,,8
Utilities,Utilities,Electric Utilities,ENEL AMERICAS SA -ADR,0,1.132,0,1.601,0,0.328,1.25,3.243,3.85,4.847,2.089,5.115,3.155,3.224,3.761,4.046,4.04,17
Utilities,Utilities,Electric Utilities,ENEL CHILE SA  -ADR,,,,,,,,,,,,,,,,,3.31,1
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENEL GENERACION CHILE -ADR,0,0.46,0.563,0,0.629,0.7,1.288,1.989,2.997,2.759,1.714,4.614,3.301,1.976,2.622,2.617,3.219,17
Utilities,Utilities,Electric Utilities,ENEL SPA  -ADR,2.89,4.075,6.922,6.011,8.83,8.328,7.886,5.79,40.267,19.461,6.309,9.483,4.859,4.458,3.947,3.699,4.082,17
Utilities,Utilities,Multi-Utilities,ENERGY EAST CORP,4.47,4.845,4.346,4.464,3.954,4.89,4.718,4.447,,,,,,,,,,8
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENERGY FUTURE HOLDINGS CORP,5.416,5.09,10.305,2.108,1.452,2.503,3.081,,,,,,,,,,,7
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENERGY QUEST INC,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
Utilities,Utilities,Gas Utilities,ENERGYNORTH INC,2.307,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Gas Utilities,ENERGYSOUTH INC,4.85,4.69,4.157,3.542,2.862,3.008,2.637,1.904,1.66,,,,,,,,,9
Utilities,Utilities,Multi-Utilities,ENGIE SA -ADR,,,,,,,,,2.168,7.106,5.347,7.471,9.29,8.436,6.57,6.297,8.694,9
