GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,CLEARWIRE CORP,,,,,,,,,1.086,1.099,1.023,0.091,0.037,,,,,5
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,CLEARWIRE CORP-OLD,,,,,,,,1.195,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,COGENT COMMUNICATIONS HLDGS,,0.918,0.319,0.074,0.032,0.051,0.074,0.115,0.137,0.203,0.2,0.164,0.144,0.158,0.176,0.099,,15
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,COLT TELECOM GROUP PLC  -ADR,0.843,0.597,0.254,0.113,0.103,0.09,,,,,,,,,,,,6
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,COMMONWLTH TELE ENTER,0.326,0.162,0.124,0.115,0.106,0.115,0.128,,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,COMPANIA TELECOM CHILE  -ADS,0.083,0.052,0.045,0.092,0.053,0.057,0.081,0.126,0.092,,,,,,,,,9
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,COMPLETEL EUROPE NV,2.312,0.476,0.098,,,,,,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CONESTOGA ENTERPRISES,0.308,0.225,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CONSOLIDATED COMM HLDGS INC,,,,,0.287,0.086,0.1,0.107,0.117,0.106,0.111,0.12,0.232,0.118,0.123,0.118,,12
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CORDIA CORP,,0.556,0.574,0.106,6.567,4.192,0.965,0.898,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,COSMOTE MOBILE TELECOMM -ADR,,,,,0.282,0.251,0.337,0.368,0.251,,,,,,,,,5
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,COVAD COMMUNICATIONS GROUP,1.344,0.046,0.106,0.406,0.411,0.539,0.655,0.329,,,,,,,,,,8
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,COVISTA COMMUNICATIONS INC,0.242,0.42,0.124,0.018,0.021,,,,,,,,,,,,,5
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CROSSWAVE COMMUN INC  -ADR,0.618,0.532,0.423,,,,,,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CT COMMUNICATIONS INC,0.474,0.423,0.223,0.112,0.131,0.131,0.21,,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CTC COMMUNICATIONS GROUP INC,0.806,0.38,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,CYPRESS COMMUNICATIONS INC,3.683,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,D & E COMMUNICATIONS INC,0.255,0.449,0.202,0.1,0.133,0.169,0.135,0.131,0.149,,,,,,,,,9
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,DATA CRITICAL CORP,1.16,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,DAVEL COMMUNICATIONS INC,0.018,0.008,0.008,0.027,,,,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,DBS INDUSTRIES INC,0,0.25,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,DELTATHREE INC,1.43,0.07,0.026,0.039,0.539,0.296,0.214,0.209,0.124,0.133,0.136,0.294,0.173,0.261,0.085,,,15
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,DEUTSCHE TELEKOM AG  -ADR,0.119,0.172,0.136,0.116,0.121,0.147,0.167,0.161,0.155,0.188,0.14,0.145,0.153,0.183,0.169,0.185,,16
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,DIAMOND CABLE COMMUN LTD,0.137,0.123,0.035,0.031,,,,,,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,DIGERATI TECHNOLOGIES INC,0.167,0.101,0.112,0.055,,0.066,0.029,1.422,0.115,0.669,0.284,0.163,0.508,84.346,,3,107,16
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,DIGITEC 2000 INC,0.359,2.114,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,DOBSON COMMUNICATIONS CORP,0.644,0.282,0.283,0.545,0.265,0.273,0.335,,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,DTVN HOLDINGS INC,0.532,1.246,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,E SPIRE COMMUNICATIONS INC,0.208,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EAGLETECH COMMUNICATIONS INC,1.973,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EIRCOM  PLC  -ADR,0.325,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ELECTRIC LIGHTWAVE  -CL A,0.157,0.064,,,,,,,,,,,,,,,,2
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EMBARQ CORP,,,,,,0.104,0.118,0.104,0.089,,,,,,,,,4
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EMBRATEL PARTICIPACOES  -ADR,0.149,0.166,0.086,0.086,0.096,0.296,0.22,0.198,,,,,,,,,,8
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ENERGIS PLC  -ADR,0.402,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ENVENTIS CORP,0.45,0.282,0.123,0.1,0.146,0.17,0.141,0.115,0.116,0.118,0.149,0.183,0.234,0.159,,,,14
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EPHONE TELECOM INC,,,0.512,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,EQUANT NV  -ADR,0.723,0.438,0.308,0.203,0.221,,,,,,,,,,,,,5
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ESAT INC,2.252,,,,,,,,,,,,,,,,,1
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,ESCHELON TELECOM INC,,,,,0.178,0.187,0.271,,,,,,,,,,,3
