GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Consumer Discretionary,Automobiles & Components,Automobiles,DAIMLER AG,0.439,0.353,0.384,0.419,0.461,0.39,0.483,0.241,0.249,0.072,0.098,0.108,0.117,0.111,0.085,0.081,,16
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DAN RIVER INC  -CL A,0.114,0.062,0.045,0.046,,,,,,,,,,,,,,4
Consumer Discretionary,Automobiles & Components,Auto Components,DANA HOLDING CORP-PRE FASB,0.142,0.103,0.089,0.131,,0.131,,,,,,,,,,,,5
Consumer Discretionary,Automobiles & Components,Auto Components,DANA INC,0.247,0.121,0.12,0.119,0.149,0.137,0.193,0.143,0.142,0.054,0.081,0.145,0.128,0.169,0.191,0.221,,16
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DANSKIN INC,0.059,0.03,,,,,,,,,,,,,,,,2
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DARDEN RESTAURANTS INC,0.225,0.179,0.22,0.164,0.146,0.144,0.141,0.196,0.175,0.131,0.161,0.177,0.174,0.094,0.088,0.071,,16
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DAVE & BUSTER'S ENTMT INC,0.231,0.189,0.084,0.097,0.139,,,,,,,,,0.314,0.334,0.374,,8
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DAVE & BUSTER'S HLDINGS-REDH,,,,,,,,0.099,,,,,,,,,,1
Consumer Discretionary,Retailing,Specialty Retail,DAVIDSTEA INC,,,,,,,,,,,,,,,,0.427,,1
Consumer Discretionary,Retailing,Specialty Retail,DEB SHOPS INC,0.27,0.352,0.254,0.093,0.247,0.216,0.341,,,,,,,,,,,7
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DECKERS OUTDOOR CORP,0.826,0.819,0.383,0.172,0.485,1.446,1.177,0.822,2.111,0.484,0.635,1.163,0.682,0.637,0.524,0.281,,16
Consumer Discretionary,Automobiles & Components,Auto Components,DECOMA INTL INC  -CL A,0.164,0.247,0.207,0.339,,,,,,,,,,,,,,4
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DECORATOR INDUSTRIES INC,0.108,0.076,0.239,0.127,0.377,0.074,0.416,0.028,0.023,0.013,,,,,,,,10
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DEER CONSUMER PRODUCTS INC,,,,,,,,,0.472,0.353,1.001,0.955,,,,,,4
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DEER VALLEY CORP,2.648,0.046,0,0,1.667,0.25,,0.04,0.084,0,0.009,0.054,0.004,0.108,0.157,0.11,,15
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DEI HOLDINGS INC,,,,,,0.387,0.501,0.465,,,,,,,,,,3
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DEL FRISCOS RESTURNT GRP INC,,,,,,,,,,,,,0.408,0.297,0.383,0.298,,4
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,DELIAS INC,3.288,0.194,0.363,,,0.638,0.824,0.495,0.234,0.236,0.105,0.08,0.107,0.076,,,,12
Consumer Discretionary,Automobiles & Components,Auto Components,DELPHI AUTOMOTIVE PLC,0.249,0.185,0.181,0.169,0.157,0.199,0.141,0.124,0.206,0.12,0.255,0.305,0.305,0.238,0.266,0.211,,16
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DELTA APPAREL INC,0.067,0.118,0.221,0.205,0.1,0.562,0.27,0.516,0.564,0.076,0.191,0.211,0.167,0.201,0.225,0.19,0.311,17
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DELTA GALIL INDS LTD  -ADR,0.111,0.13,0.151,0.123,0.108,0.102,0.052,0.082,0.092,0.051,0.072,0.199,0.336,0.222,0.281,0.385,,16
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DELTA MILLS INC,,0.056,0.076,0.091,0.077,0.006,,,,,,,,,,,,5
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DELTA WOODSIDE INDUSTRIES,0.029,0.056,0.076,0.091,0.077,0.006,,,,,,,,,,,,6
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DELTONA CORP,0.063,0.167,0.14,,,,,,,,,,,,,,,3
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DENNYS CORP,0.06,0.097,0.115,0.099,0.122,0.165,0.112,0.131,0.151,0.115,0.208,0.124,0.126,0.157,0.209,0.299,,16
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DESARROLLADORA HOMEX -ADR,,,,0.708,8.392,0.625,0.622,1.044,0.385,0.067,0.266,0.034,0.109,0,0,0,,13
Consumer Discretionary,Retailing,Specialty Retail,DESIGN WITHIN REACH INC,,,,2.182,1.43,0.771,0.319,0.232,0.299,,,,,,,,,6
Consumer Discretionary,Retailing,Specialty Retail,DESTINATION MATERNITY CORP,0.344,0.276,0.214,0.381,0.373,0.225,0.183,0.216,0.229,0.191,0.166,0.209,0.166,0.295,0.752,0.381,,16
Consumer Discretionary,Retailing,Specialty Retail,DESTINATION XL GROUP INC,0.431,0.216,0.596,0.192,0.302,0.21,0.442,0.362,0.203,0.089,0.216,0.462,0.705,0.821,0.398,0.278,,16
Consumer Discretionary,Consumer Services,Diversified Consumer Services,DEVRY EDUCATION GROUP INC,0.302,0.469,0.419,0.17,0.15,0.15,0.088,0.141,0.242,0.309,0.426,0.35,0.276,0.2,0.139,0.16,0.127,17
Consumer Discretionary,Media,Media,DEX MEDIA EAST LLC,,,,0.351,0.167,0.082,0.208,,,,,,,,,,,4
Consumer Discretionary,Media,Media,DEX MEDIA INC,0.24,0.427,0.258,1.048,0.873,0.839,1.41,0.486,0.376,0.177,0.243,0.149,0.149,0.228,0.17,,,15
Consumer Discretionary,Media,Media,DEX MEDIA INC-OLD,,,,0.416,0.185,,,,,,,,,,,,,2
Consumer Discretionary,Retailing,Specialty Retail,DGSE COMPANIES INC,0.119,0.022,0.019,0.03,0.044,0.322,0.037,3.692,0.27,0.086,0.027,0.12,0.199,0.132,0.031,0.1,,16
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DIAMOND RESORTS INTL,,,,,,,,,,,,,0.298,0.276,0.297,0.371,,4
Consumer Discretionary,Retailing,Specialty Retail,DIAMOND TRIUMPH AUTO GLASS,,0.685,0.419,0.173,0.114,,,,,,,,,,,,,4
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DIAMONDHEAD CASINO CORP,0,0.118,0.009,0.051,0.006,0.006,0.001,0,0,0,0,,,,,,,11
Consumer Discretionary,Retailing,Specialty Retail,DICKS SPORTING GOODS INC,,0.52,0.404,0.837,0.676,0.307,0.432,0.386,0.39,0.247,0.24,0.295,0.282,0.34,0.322,0.307,,15
Consumer Discretionary,Media,Media,DIGITAL CINEMA DESTINATIONS,,,,,,,,,,,,1.784,1.735,0.153,,,,3
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DIGITAL CREATIVE DEVELOPMENT,0.05,,,,,,,,,,,,,,,,,1
Consumer Discretionary,Media,Media,DIGITAL DOMAIN MEDIA GRP INC,,,,,,,,,,,0.73,0.36,,,,,,2
Consumer Discretionary,Media,Media,DIGITAL DOMAIN-REDH,,,,,,,0.964,,,,,,,,,,,1
Consumer Discretionary,Media,Media,DIGITAL MUSIC GROUP INC-OLD,,,,,,0.367,3.833,,,,,,,,,,,2
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DIGITAL VIDEO SYSTEMS INC,0.366,4.227,0.38,0.387,0.1,,,,,,,,,,,,,5
Consumer Discretionary,Retailing,Multiline Retail,DILLARDS INC  -CL A,0.062,0.077,0.068,0.067,0.089,0.143,0.102,0.126,0.059,0.025,0.035,0.045,0.056,0.042,0.071,0.082,,16
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DINEEQUITY INC,0.559,0.619,0.595,0.281,0.053,0.023,0.03,0.038,0.028,0.019,0.024,0.043,0.036,0.024,0.022,0.028,,16
Consumer Discretionary,Media,Media,DIRECTV,0.335,0.294,0.185,0.124,0.155,0.33,0.643,0.605,0.382,0.312,0.373,0.475,0.45,0.451,0.354,,,15
Consumer Discretionary,Media,Media,DIRECTV HOLDINGS LLC,,,,,,,,,0.336,0.279,0.32,,,,,,,3
Consumer Discretionary,Retailing,Specialty Retail,DISCOUNT AUTO PARTS INC,0.103,,,,,,,,,,,,,,,,,1
Consumer Discretionary,Media,Media,DISCOVERY COMMUNICATIONS INC,,,,,0.191,0.35,0.303,0.168,0.378,0.144,0.119,0.145,0.203,0.296,0.233,0.186,,12
Consumer Discretionary,Media,Media,DISH DBS CORP,0.133,0.332,0.233,0.126,0.507,0.571,0.446,0.318,0.333,0.379,0.595,0.237,0.249,0.308,0.276,0.265,,16
Consumer Discretionary,Media,Media,DISH NETWORK CORP,0.247,0.422,0.229,0.163,0.523,0.571,0.397,0.384,0.278,0.389,0.366,0.241,0.302,0.285,0.297,0.202,,16
