GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Industrials,Transportation,Marine,STENA AB,0.212,0.158,0.119,0.155,0.164,0.133,0.289,0.255,0.196,0.172,0.177,0.164,0.158,0.095,0.059,0.06,,16
Industrials,Commercial & Professional Services,Commercial Services & Supplies,STERICYCLE INC,0.154,0.209,0.179,0.237,0.345,0.194,0.267,0.308,0.246,0.193,0.196,0.199,0.222,0.218,0.241,0.249,,16
Industrials,Capital Goods,Construction & Engineering,STERLING CONSTRUCTION CO INC,0.073,3.071,0.241,0.191,0.16,0.537,0.911,0.565,0.275,0.068,0.167,0.321,0.448,0.146,0.144,0.093,,16
Industrials,Capital Goods,Machinery,STEVENS INTL INC  -SER A COM,0.005,,,,,,,,,,,,,,,,,1
Industrials,Capital Goods,Machinery,STEWART & STEVENSON SERVICES,0.273,0.464,0.226,0.329,0.14,0.146,,,,,,,,,,,,6
Industrials,Capital Goods,Aerospace & Defense,STG GROUP INC,,,,,,,,,,,,,,,,0.21,,1
Industrials,Capital Goods,Trading Companies & Distributors,STOCK BUILDING SUPPLY HLDGS,,,,,,,,,,,,,,0.135,0.773,,,2
Industrials,Transportation,Marine,STOLT-NIELSEN SA  -ADR,0.135,0.08,0.049,0.037,0.026,0.104,0.203,0.14,,,,,,,,,,8
Industrials,Transportation,Air Freight & Logistics,STONEPATH GROUP INC,3.314,1.227,1.043,1.293,0.695,0.211,,,,,,,,,,,,6
Industrials,Commercial & Professional Services,Commercial Services & Supplies,STRATEGIC DISTRIBUTION INC,0.188,0.153,0.013,0.052,0.429,0.221,,,,,,,,,,,,6
Industrials,Commercial & Professional Services,Commercial Services & Supplies,STRATEGIC ENVIRONMTL& ENERGY,,,,,,,,,,,,,,,1.932,0.094,,2
Industrials,Commercial & Professional Services,Commercial Services & Supplies,STRATESEC INC,0.288,0.096,0.008,,,,,,,,,,,,,,,3
Industrials,Transportation,Road & Rail,STUDENT TRANSPORTATION INC,,,,,,,,,,,0.245,0.084,0.271,0.185,0.168,0.14,0.28,7
Industrials,Capital Goods,Construction & Engineering,STV GROUP INC,1.115,,,,,,,,,,,,,,,,,1
Industrials,Capital Goods,Machinery,SUN HYDRAULICS CORP,0.094,0.089,0.135,0.07,0.116,0.202,0.211,0.25,0.191,0.088,0.068,0.191,0.235,0.277,0.141,0.079,,16
