GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Utilities,Utilities,Electric Utilities,FIRSTENERGY CORP,0.065,0.113,0.08,0.068,0.064,0.09,0.094,0.111,0.188,0.124,0.102,0.115,0.098,0.088,0.107,0.081,,16
Utilities,Utilities,Electric Utilities,FLORIDA POWER & LIGHT CO,0.163,0.142,0.151,0.158,0.112,0.122,0.126,0.127,0.138,0.145,0.133,0.162,0.177,0.105,0.112,0.119,,16
Utilities,Utilities,Electric Utilities,FLORIDA PROGRESS CORP,0.111,0.144,0.199,0.156,0.084,,,,,,,,,,,,,5
Utilities,Utilities,Multi-Utilities,FLORIDA PUBLIC UTILITIES CO,0.135,0.166,0.145,0.099,0.127,0.105,0.107,0.13,0.081,,,,,,,,,9
Utilities,Utilities,Electric Utilities,FORTIS INC,,,,,,,,,,,,,,,,0.099,,1
Utilities,Utilities,Gas Utilities,GAS NATURAL INC,0.167,0.106,0.172,0.114,0.06,0.075,0.061,0.065,,0.254,0.207,0.305,0.189,0.203,0.162,0.067,,15
Utilities,Utilities,Independent Power and Renewable Electricity Producers,GDT TEK INC,,2.981,0.047,0,0,0,,0,13.431,0,0,,,,,,,9
Utilities,Utilities,Electric Utilities,GENIE ENERGY LTD,,,,,,,,,,,,0.59,0.272,0.765,2.561,0.17,,5
Utilities,Utilities,Independent Power and Renewable Electricity Producers,GENON ENERGY INC,0.102,0.31,0.193,0.059,0.023,0.028,0.022,0.253,0.282,0.21,0.084,0.071,,,,,,12
Utilities,Utilities,Electric Utilities,GEORGIA POWER,0.11,0.135,0.083,0.07,0.096,0.068,0.096,0.126,0.121,0.152,0.118,0.093,0.081,0.078,0.086,0.085,,16
Utilities,Utilities,Electric Utilities,GEXA CORP,,,233,1.154,4.428,,,,,,,,,,,,,3
Utilities,Utilities,Water Utilities,GLOBAL WATER RESOURCES INC,,,,,,,,,,,,,,,,0.015,,1
Utilities,Utilities,Water Utilities,GLOBAL WATER RESOURCES-REDH,,,,,,,,0.403,,,,,,,,,,1
Utilities,Utilities,Multi-Utilities,GLOBE STAFF CONSULTING CORP,0,2.764,,,,,,,,,,,,,,,,2
Utilities,Utilities,Water Utilities,GOLDEN STATE WATER CO,0.111,0.108,0.084,0.11,0.158,0.117,0.109,0.075,0.113,0.108,0.106,0.104,0.084,0.12,0.082,0.098,,16
Utilities,Utilities,Electric Utilities,GPU INC,0.071,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Electric Utilities,GREAT PLAINS ENERGY INC,0.18,0.107,0.05,0.058,0.071,0.12,0.174,0.172,0.306,0.145,0.097,0.067,0.087,0.092,0.102,0.082,,16
Utilities,Utilities,Electric Utilities,GREEN MOUNTAIN POWER CORP,0.072,0.067,0.099,0.082,0.091,0.073,0.078,,,,,,,,,,,7
Utilities,Utilities,Electric Utilities,GULF POWER CO,0.09,0.251,0.082,0.074,0.107,0.09,0.093,0.139,0.199,0.191,0.111,0.117,0.104,0.091,0.101,0.064,,16
Utilities,Utilities,Electric Utilities,HAWAIIAN ELECTRIC CO,0.074,0.065,0.064,0.082,0.1,0.103,0.088,0.091,0.117,0.119,0.064,0.081,0.106,0.11,0.093,0.098,,16
Utilities,Utilities,Electric Utilities,HAWAIIAN ELECTRIC INDS,0.072,0.067,0.069,0.088,0.103,0.102,0.092,0.092,0.115,0.117,0.066,0.083,0.109,0.111,0.106,0.099,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,HUANENG POWER INTL INC  -ADR,0.01,0.089,0.042,0.088,0.232,0.246,0.209,0.168,0.331,0.192,0.152,0.113,0.088,0.103,0.107,0.123,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,HYDRO QUEBEC,0.036,0.034,0.049,0.077,0.068,0.066,0.066,0.079,0.057,0.086,0.071,0.062,0.066,0.066,0.057,0.046,,16
Utilities,Utilities,Electric Utilities,IDACORP INC,0.08,0.1,0.072,0.079,0.096,0.089,0.099,0.12,0.094,0.092,0.117,0.107,0.071,0.067,0.075,0.077,,16
Utilities,Utilities,Electric Utilities,IDAHO POWER CO,0.076,0.088,0.069,0.079,0.092,0.086,0.098,0.12,0.094,0.092,0.117,0.107,0.071,0.067,0.075,0.077,,16
Utilities,Utilities,Electric Utilities,ILLINOIS POWER CO,0.089,0.081,0.076,0.064,0.065,0.067,0.088,0.083,0.084,0.08,,,,,,,,10
Utilities,Utilities,Gas Utilities,INDIANA GAS CO INC,0.105,0.083,0.071,0.088,,,,,,,,,,,,,,4
Utilities,Utilities,Electric Utilities,INDIANA MICHIGAN POWER CO,0.066,0.071,0.067,0.075,0.063,0.119,0.132,0.111,0.153,0.129,0.103,0.095,0.096,0.14,0.119,0.102,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,INNERGEX RENEWABLE ENRGY-OLD,,,,,,,,9.677,0.709,0.256,,,,,,,,3
Utilities,Utilities,Electric Utilities,INNOGY HOLDINGS PLC  -ADR,0.136,,,,,,,,,,,,,,,,,1
