GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS ENERGY INC,,,0.264,0.379,0.536,0.732,0.951,0.867,-0.15,-1.55,,,,,,,,8
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS ENERGY RESOURCES LLC,,,,,0.74,1.11,1.41,2.32,2.14,,,,,,,,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS PIPELINE PARTNER LP,2.11,2.63,1.65,2.42,3.13,2.92,1.29,-6.75,-15.62,-0.08,-0.85,5.22,0.95,-2.23,0.95,,,15
Energy,Energy,"Oil, Gas & Consumable Fuels",ATLAS RESOURCE PARTNERS LP,,,,,,,,,,,0.35,0.76,-1.59,-2.03,-8.42,-8.63,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",ATP OIL & GAS CORP,-0.73,-1.06,-0.23,-2.24,0.05,-0.43,-1.33,1.58,3.43,-1.24,-6.88,-4.12,,,,,,12
Energy,Energy,Energy Equipment & Services,ATWOOD OCEANICS,0.42,0.495,0.51,-0.23,0.138,0.428,1.39,2.22,3.38,3.91,3.99,4.2,4.17,5.38,5.31,6.7,4.09,17
Energy,Energy,"Oil, Gas & Consumable Fuels",AURORA OIL & GAS CORP,-0.4,-0.27,-0.28,-0.21,-0.41,-0.01,-0.02,-0.04,-1.04,,,,,,,,,9
Energy,Energy,"Oil, Gas & Consumable Fuels",AUSTRAL PACIFIC ENERGY LTD,,,,0.01,-0.42,-0.12,-0.57,-0.74,-1.02,,,,,,,,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",AUSTRALIAN OIL & GAS CORP,-0.31,-1.19,-0.31,,0,-0.01,0.02,-0.02,-0.01,-0.01,0.03,-0.01,,,,,,11
Energy,Energy,"Oil, Gas & Consumable Fuels",AVALON OIL AND GAS INC,,-954.825,59.677,-59.677,-59.677,-59.677,-119.353,-44.758,-11.935,-5.968,0,0,-0.23,-0.09,-0.01,,,15
Energy,Energy,"Oil, Gas & Consumable Fuels",AVENEX ENERGY CORP,,,,,,,,0.6,-0.78,0.59,-0.09,-0.07,-0.91,,,,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",AVENTINE RENEWABLE ENERGY,,,,,0.7,38.5,71.5,40.5,-56,-54,,-240,,,,,,8
