GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Utilities,Utilities,Gas Utilities,CASCADE NATURAL GAS CORP,1.39,1.56,0.97,0.82,1.19,0.82,1.09,,,,,,,,,,,7
Utilities,Utilities,Water Utilities,CASCAL NV,,,,,,0.49,0.26,0.32,0.59,0.77,,,,,,,,5
Utilities,Utilities,Multi-Utilities,CENTERPOINT ENERGY INC,2.71,3.17,1.3,1.38,0.67,0.72,1.39,1.25,1.33,1.02,1.08,1.81,0.98,0.73,1.42,-1.61,,16
Utilities,Utilities,Electric Utilities,CENTERPOINT ENRG HOUSTON ELE,,3.17,,,,,,,,,,,,,,,,1
Utilities,Utilities,Electric Utilities,CENTRAIS ELETRICAS  -ADR,,,,,,,0.43,0.33,3.27,-0.83,1.2,1.48,-2.49,-1.97,-1.73,-2.13,,10
Utilities,Utilities,Electric Utilities,CENTRAL VERMONT PUB SERV,1.42,0.08,1.56,1.45,0.91,0.09,1.65,1.52,1.53,1.75,1.66,0.4,,,,,,12
Utilities,Utilities,Multi-Utilities,CH ENERGY GROUP INC,3.05,3.11,2.24,2.78,2.69,2.81,2.73,2.7,2.22,2.13,2.44,2.77,2.61,,,,,13
Utilities,Utilities,Independent Power and Renewable Electricity Producers,CHANGING WORLD TECH INC-REDH,,,,,,,-8.45,-5.91,,,,,,,,,,2
Utilities,Utilities,Gas Utilities,CHESAPEAKE UTILITIES CORP,0.953,0.833,0.687,1.2,1.107,1.193,1.16,1.307,1.333,1.447,1.833,1.927,2.007,2.273,2.48,2.73,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,CHINA HYDROELECTRIC CORP-ADR,,,,,,,,-0.09,-0.08,-0.38,0.07,-0.87,-0.09,-0.03,,,,7
Utilities,Utilities,Gas Utilities,CHINA NATURAL GAS INC,,,,,,,,0.7,1.04,1.13,0.81,0.71,0.52,,,,,6
Utilities,Utilities,Independent Power and Renewable Electricity Producers,CHINA WIND ENERGY INC,,,,,,,,,-0.01,-0.08,-0.18,,,,,,,3
Utilities,Utilities,Electric Utilities,CIA ENERGETICA MINA GERA-ADR,0.149,-0.248,-0.003,0.383,0.52,0.616,0.26,0.723,0.599,1.577,1.919,1.832,2.948,1.568,1.41,0.75,,16
Utilities,Utilities,Electric Utilities,CIA PARANAENSE ENERGIA  -ADR,1.72,1.6,-0.25,0.46,1.1,1.68,4.54,4.85,3.63,4.59,4.63,4.85,2.67,3.54,3.54,2.35,,16
Utilities,Utilities,Electric Utilities,CINERGY CORP,2.51,2.78,2.37,2.46,2.22,2.47,,,,,,,,,,,,6
Utilities,Utilities,Electric Utilities,CLECO CORP,1.5,1.56,1.51,-0.79,1.33,3.54,1.36,2.55,1.7,1.77,4.23,3.24,2.71,2.66,2.56,2.21,,16
Utilities,Utilities,Multi-Utilities,CMS ENERGY CORP,0.36,-2.53,-2.99,-0.3,0.68,-0.51,-0.44,-0.62,1.29,0.87,1.5,1.65,1.43,1.71,1.76,1.9,,16
Utilities,Utilities,Multi-Utilities,COGENTRIX ENERGY INC,182.78,239.21,81.22,,,,,,,,,,,,,,,3
Utilities,Utilities,Electric Utilities,COMMERCE ENERGY GROUP INC,,,,0.19,-0.77,-0.2,-0.07,0.18,-1.04,,,,,,,,,6
Utilities,Utilities,Water Utilities,COMPANHIA DE SANEAMENTO -ADR,0.39,0.137,-0.255,0.438,0.302,0.565,0.558,0.863,0.04,1.153,1.433,0.962,1.365,1.19,0.5,0.2,,16
