GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NEW SENIOR INVESTMENT GROUP,,,,,,,,,,,,,-0.11,-0.45,-0.7,-1.08,,4
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NEW YORK REIT INC,,,,,,,,,,,,,-0.52,-0.26,-0.56,-0.24,,4
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NEXPOINT RESIDENTIAL TR INC,,,,,,,,,,,,,,-0.01,-0.73,-0.51,,3
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NORTHSTAR REALTY EUROPE CORP,,,,,,,,,,,,,,0.05,-0.25,-2.6,,3
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),NORTHSTAR REALTY FINANCE CP,,,0.01,0.36,-0.24,1.52,3.64,2.04,44.28,-9.44,-20.68,-12.48,-9.28,-2.44,-3.7,-1.25,,14
Real Estate,Real Estate,Real Estate Management & Development,OMAGINE INC,-0.2,-0.3,-0.4,-0.4,-0.55,-1.9,-0.15,-0.15,-0.15,-0.1,-0.11,-0.14,-0.2,-0.18,-0.32,-0.32,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),OMEGA HEALTHCARE INVS INC,-3.32,-1.98,-1,0.09,-0.95,0.36,0.79,0.88,0.93,0.87,0.52,0.46,1.12,1.47,1.75,1.3,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),ONE LIBERTY PROPERTIES INC,2.3,1.27,1.05,1.18,1.13,2,3.21,0.89,0.48,1.15,0.78,0.87,0.8,1.12,1.37,1.23,,16
Real Estate,Real Estate,Real Estate Management & Development,OPTIBASE LTD,-3.95,-16.2,-4.95,0.75,-1.4,-1.3,-1.15,-2.65,-3.15,0,-0.3,-0.05,0.41,0.38,0.65,-0.21,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),OUTFRONT MEDIA INC,,,,,,,,,,,,,0.95,1.2,2.56,-0.21,,4
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PACIFIC OFFICE PROPERTIES TR,0.25,0.25,0.02,0.56,1.05,0.02,1.99,-0.37,-2.58,-4.79,-4.45,-1.44,-3.12,-1.56,-1.05,-0.97,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PARAMOUNT GROUP INC,,,,,,,,,,,,,0.01,0.07,0.32,-0.02,,4
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PARK HOTELS & RESORTS,,,,,,,,,,,,,,,0.89,1.48,,2
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PARKWAY INC,,,,,,,,,,,,,,,-0.47,-0.32,,2
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PARKWAY PROPERTIES INC,2.96,2.01,1.87,2.85,1.73,0.62,0.95,0.95,-1.15,-0.85,-0.82,-1.8,-1.98,-0.6,0.33,0.6,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PEBBLEBROOK HOTEL TRUST,,,,,,,,,,,-0.23,0.08,0.14,0.32,0.72,0.95,,6
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PENNSYLVANIA RE INVS TRUST,2.41,1.35,1.23,1.36,0.96,0.97,0.32,0.57,-0.3,-2.4,-1.43,-1.66,-0.9,-0.56,-0.44,-1.93,,16
Real Estate,Real Estate,Real Estate Management & Development,PGI INC,-0.47,-0.52,-0.54,-0.57,-0.53,-0.62,-0.69,-0.82,-0.87,-0.95,-1.05,-1.15,-1.29,-1.42,-1.34,-1.71,,16
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PHYSICIANS REALTY TR,,,,,,,,,,,,,-0.22,-0.12,-0.12,0.15,,4
Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),PIEDMONT OFFICE REALTY TRUST,,,,1.11,1.26,0.9,0.66,0.69,0.81,0.48,0.74,0.52,0.38,0.44,0.27,1.15,,13
