GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,RITE AID CORP,-5.15,-1.68,-0.31,0.11,0.5,2.36,-0.01,-1.53,-3.48,-0.59,-0.64,-0.43,0.12,0.23,2.17,0.16,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,RIVIANA FOODS INC,1.74,1.37,1.79,2.01,,,,,,,,,,,,,,4
Consumer Staples,Food Beverage & Tobacco,Food Products,ROCKY MOUNTAIN CHOC FACT INC,0.238,0.334,0.14,0.34,0.529,0.619,0.733,0.78,0.62,0.6,0.65,0.63,0.24,0.72,0.64,0.75,,16
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,ROUNDY'S INC,,,,,,,,,,1.05,1.02,1.07,-1.54,0.77,-5.3,,,6
Consumer Staples,Food Beverage & Tobacco,Food Products,ROYAL HAWAIIAN ORCHARDS-LP,-0.05,0.13,-0.06,0.01,-0.22,0.1,0.11,-0.53,0.01,0.03,-0.2,0.09,-0.07,-0.49,-0.56,-0.21,,16
Consumer Staples,Food Beverage & Tobacco,Beverages,RUDY NUTRITION,,,,,,,0,0,-0.04,,,,,,,,,7
Consumer Staples,Food Beverage & Tobacco,Food Products,RYMER FOODS INC,-0.43,,,,,,,,,,,,,,,,,1
Consumer Staples,Food Beverage & Tobacco,Food Products,S&W SEED CO,,,,,,,,,,0.07,0.07,-0.14,0.06,-0.29,0.03,-0.25,0.02,8
Consumer Staples,Food Beverage & Tobacco,Food Products,SADIA SA  -ADR,0.407,0.638,,,,,,,,,,,,,,,,2
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,SAFEWAY INC,2.19,2.49,1.22,-0.38,1.26,1.25,1.96,2.02,2.23,-2.66,1.56,1.49,2.28,0.96,,,,14
Consumer Staples,Food Beverage & Tobacco,Beverages,SAINT JAMES CO,,,0,,,-0.01,0,0,-0.03,,,,,,,,,5
Consumer Staples,Food Beverage & Tobacco,Food Products,SANDERSON FARMS INC,-0.26,1.36,1.453,2.78,4.62,3.53,-0.57,3.91,-2.13,4.05,6.07,-5.74,2.35,5.68,10.8,9.52,8.37,17
Consumer Staples,Food Beverage & Tobacco,Food Products,SANFILIPPO JOHN B&SON,0.74,0.83,0.84,1.63,2.35,1.37,-1.58,-1.29,-0.56,0.65,1.36,0.27,1.6,2,2.38,2.63,2.71,17
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,SANTA ISABEL SA  -ADR,-0.73,-0.55,,,,,,,,,,,,,,,,2
Consumer Staples,Food Beverage & Tobacco,Food Products,SAVIA SA DE CV  -ADR,-2.84,-1.97,-1.24,-0.14,,,,,,,,,,,,,,4
Consumer Staples,Food Beverage & Tobacco,Food Products,SCHEID VINEYARDS INC  -CL A,2.25,2.3,2.25,2.8,1.25,4.3,,,,,,,,,,,,6
Consumer Staples,Household & Personal Products,Personal Products,SCHIFF NUTRITION INTL INC,0.01,-0.29,0.32,0.31,0.22,0.61,0.47,0.42,0.38,0.65,0.44,0.47,,,,,,12
Consumer Staples,Food Beverage & Tobacco,Food Products,SCOPE INDUSTRIES,5.51,-4.03,10.77,3.12,,,,,,,,,,,,,,4
Consumer Staples,Household & Personal Products,Personal Products,SCOTT'S LIQUID GOLD,-0.22,-0.17,0.15,-0.02,-0.09,-0.02,-0.34,-0.12,-0.14,-0.11,-0.05,-0.06,-0.13,0.06,0.18,0.41,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,SEABOARD CORP,5.96,35.83,9.38,23.08,133.94,212.2,205.09,144.15,118.19,74.74,231.69,284.66,234.54,171.92,309.96,146.44,,16
Consumer Staples,Household & Personal Products,Personal Products,SEALAND NATURAL RESOURCES,,,,,,,,,,,,,-0.31,-1.11,,,,2
Consumer Staples,Food Beverage & Tobacco,Food Products,SEMINIS INC,-1.49,-2.55,-0.04,,,,,,,,,,,,,,,3
Consumer Staples,Food Beverage & Tobacco,Food Products,SENECA FOODS CORP,0.12,0.17,1.37,1.18,0.71,1.97,2.65,0.66,1.54,3.98,1.45,0.93,3.59,1.24,0.91,5.46,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,SHANDONG ZHOUYUAN SEED & NUR,,-0.3,-1.8,-0.9,0,0,-0.06,-0.01,-0.01,0,0,,,,,,,10
Consumer Staples,Food Beverage & Tobacco,Food Products,SHERWOOD BRANDS INC,0.04,0.6,0.09,-1.34,-1.02,,,,,,,,,,,,,5
Consumer Staples,Household & Personal Products,Personal Products,SHINECO INC,,,,,,,,,,,,,,,,0.35,0.39,2
Consumer Staples,Food Beverage & Tobacco,Food Products,SILVER STAR FOODS INC,-0.03,-0.02,-0.02,,,,,,,,,,,,,,,3
Consumer Staples,Food Beverage & Tobacco,Food Products,SINO AGRO FOOD INC,,,,,,,,,,,1.584,2.574,6.93,6.138,5.81,3.69,,6
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,SINO GREEN LAND CORP,,,,,,,,,,0.03,0.05,,,,,,,2
Consumer Staples,Household & Personal Products,Personal Products,SKINVISIBLE INC,-0.15,-0.09,-0.03,-0.03,-0.01,-0.02,-0.03,-0.02,-0.02,-0.02,-0.01,-0.01,-0.01,-0.01,-0.02,-0.02,,16
Consumer Staples,Food Beverage & Tobacco,Food Products,SKYPEOPLE FRUIT JUICE INC,,,-0.02,0,,-197.254,-157.803,-355.058,4.44,6.72,7.36,4,5.44,3.68,2.4,0.88,,14
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,SMART & FINAL INC,0.38,0.49,0.23,0.46,1.04,0.71,0.66,,,,,,,,,,,7
Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,SMART & FINAL STORES INC,,,,,,,,,,,,,0.07,0.11,0.46,0.52,,4
Consumer Staples,Food Beverage & Tobacco,Food Products,SMITHFIELD COMPANIES INC,0.4,,,,,,,,,,,,,,,,,1
Consumer Staples,Food Beverage & Tobacco,Food Products,SMITHFIELD FOODS INC,2.065,1.82,0.24,1.48,2.66,1.62,1.68,1.04,-1.72,-0.65,3.14,2.23,1.26,,,,,13
Consumer Staples,Food Beverage & Tobacco,Food Products,SMITHFIELD FOODS-PRO FORMA,,,,,,1.71,,,,,,,,,,,,1
