GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Industrials,Transportation,Road & Rail,KNIGHT TRANSPORTATION INC,0.237,0.244,0.333,0.422,0.567,0.72,0.85,0.73,0.66,0.61,0.71,0.74,0.8,0.87,1.27,1.43,1.17,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,KNOLL INC,,,1.29,0.78,0.58,0.7,1.18,1.48,1.82,0.6,0.61,1.25,1.07,0.49,0.98,1.38,,14
Industrials,Commercial & Professional Services,Commercial Services & Supplies,KOLASCO CORP,,,,,,,,,,,,,0,0,,,,2
Industrials,Commercial & Professional Services,Commercial Services & Supplies,KOLORFUSION INTL INC,-0.09,-0.06,-0.04,0.02,-0.03,-0.02,-0.01,0.02,-0.02,,,,,,,,,9
Industrials,Capital Goods,Machinery,KOMATSU LTD  -ADR,0.058,-0.635,0.03,0.262,0.56,0.985,1.308,2.05,0.808,0.37,1.88,2.1,1.41,1.63,1.35,1.3,,16
Industrials,Capital Goods,Industrial Conglomerates,KONINKLIJKE PHILIPS NV  -ADR,6.86,-1.82,-2.63,0.69,3.01,2.79,1.03,6.19,-0.26,0.63,2.04,-1.06,0.37,1.76,0.29,0.48,1.19,17
Industrials,Capital Goods,Industrial Conglomerates,KOOR INDUSTRIES LTD  -ADR,0.86,-7.51,-2.17,0.13,0.41,0.7,-0.3,9.43,2.26,,,,,,,,,9
Industrials,Commercial & Professional Services,Professional Services,KORN/FERRY INTERNATIONAL,0.83,-2.62,-0.63,0.14,1,1.49,1.4,1.5,-0.23,0.12,1.3,1.17,0.71,1.51,1.78,0.58,,16
Industrials,Capital Goods,Machinery,KORNIT DIGITAL LTD,,,,,,,,,,,,,,0.05,0.14,0.16,,3
Industrials,Capital Goods,Aerospace & Defense,KRATOS DEFENSE & SECURITY,7.6,-13.1,-13.3,1.8,1.1,1.5,-6.4,-3.8,-11.4,-2.76,0.88,-0.86,-2.41,-0.56,-1.35,-0.56,,16
Industrials,Capital Goods,Aerospace & Defense,KREISLER MANUFACTURING CORP,0.16,1.18,0.54,-0.36,-0.37,0.1,0.64,1.06,1,0.29,-0.51,-0.42,1.25,0.95,1.46,0.51,,16
Industrials,Commercial & Professional Services,Commercial Services & Supplies,KROLL INC,-1.15,-0.51,0.66,1.13,,,,,,,,,,,,,,4
Industrials,Capital Goods,Machinery,KRONOS ADVANCED TECHNOLOGIES,-0.11,-0.11,-0.09,-0.06,-0.04,-0.1,-0.04,-0.01,-0.01,,,,,,,,,9
Industrials,Capital Goods,Trading Companies & Distributors,KSW INC,-0.048,-0.257,-0.057,0.143,-0.229,0.476,0.467,0.59,0.68,0.2,0.31,0.24,,,,,,12
Industrials,Capital Goods,Machinery,KUBOTA CORP  -ADR,0.897,0.255,-0.24,0.4,3.75,2.65,2.55,2.63,1.92,1.78,2.6,2.96,3.12,5.1,4.67,3.68,,16
Industrials,Capital Goods,Aerospace & Defense,L3 TECHNOLOGIES INC,1.24,1.54,2.44,2.89,3.54,4.28,4.27,6.05,7.66,7.65,8.31,9.14,8.12,8.4,7.78,3.49,,16
Industrials,Capital Goods,Electrical Equipment,LA BARGE INC,-0.11,0.26,0.26,0.22,0.47,0.72,0.64,0.75,0.98,0.67,0.95,,,,,,,11
Industrials,Capital Goods,Aerospace & Defense,LADISH CO INC,1.31,1.01,0.13,0,0.28,1,2.01,2.22,2.15,0.38,1.61,,,,,,,11
Industrials,Transportation,Road & Rail,LAIDLAW INTERNATIONAL INC,-2.94,-4.86,-0.38,9.83,0.62,-0.06,1.44,,,,,,,,,,,7
Industrials,Capital Goods,Electrical Equipment,LAMSON & SESSIONS CO,1.58,-0.28,0.36,0.27,0.45,1.91,2.52,,,,,,,,,,,7
Industrials,Capital Goods,Machinery,LANCER CORP/TX,0.06,0.15,0.6,-0.15,1.08,,,,,,,,,,,,,5
Industrials,Transportation,Road & Rail,LANDAIR CORP,-0.86,0.747,,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Machinery,LANDMARK ENERGY ENTRPRS INC,,,,,,,,,,,-0.04,-0.03,,,,,,2
