GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FLAG TELECOM GROUP LTD,-0.68,-4.34,-196.75,,,,,,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FLINT TELECOM GROUP INC,-295.41,-435.131,-59.88,-43.912,-11.976,-19.96,-23.952,-21.355,,-5.588,-6.985,-0.15,0,,,,,12
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FOCAL COMMUNICATIONS CORP,-61.25,-84.7,-91.04,,,,,,,,,,,,,,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FRONTIER COMMUNICATIONS CORP,-0.15,-0.28,-2.93,0.44,0.24,0.59,0.79,0.65,0.58,0.38,0.23,0.15,0.14,0.11,0.13,-0.29,,16
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FULLNET COMMUNICATIONS INC,,,,,,,,,,,,,,0.02,-0.03,-0.01,,3
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,FUSION TELECOMMUNICATIONS,,,-1.01,-18.5,-17.5,-19.5,-24.5,-24,-22,-6.5,-2.5,-1.5,-1.5,-1,-0.92,-1.32,,14
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GENERAL COMMUNICATION  -CL A,-0.29,0.05,0.08,0.25,0.35,0.38,0.34,0.26,-0.04,0.07,0.17,0.13,0.23,0.23,0.18,-0.69,,16
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GENESYS SA  -ADR,-0.72,-6.82,-7.68,-0.88,-5.28,0.26,,0.29,,,,,,,,,,7
Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,GEOS COMMUNICATIONS INC,-0.2,-0.9,-0.6,0.1,-3,-2.2,-1.1,-0.7,-0.1,-0.54,-0.31,,,,,,,11
Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,GLOBAL CROSSING LTD,-1.92,,-0.35,,-14.31,-16.34,-10.5,-7.3,-5.04,-2.45,-2.91,,,,,,,10
