GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals",MAXTOR CORP,0.28,-3.12,-1.09,0.41,-0.73,-0.17,,,,,,,,,,,,6
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",MAXUS TECHNOLOGY CORP,-105,-27,0,-0.04,-0.2,,,,,,,,,,,,,5
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",MAXWELL TECHNOLOGIES INC,-1.66,-0.82,-2.88,-0.51,-0.67,-0.39,-0.97,-0.86,-0.71,-0.94,-0.23,0.03,0.25,0.22,-0.21,-0.73,,16
Information Technology,Software & Services,Internet Software & Services,MAXWORLDWIDE INC,-0.92,-2.14,-1.11,,,,,,,,,,,,,,,3
Information Technology,Software & Services,Software,MCAFEE INC,-0.9,-0.74,0.86,0.37,1.4,0.84,0.85,1.04,1.1,1.11,1.19,,,,,,,11
Information Technology,Software & Services,Internet Software & Services,MCAFEE.COM CORP,-0.62,-0.02,,,,,,,,,,,,,,,,2
Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals",MCDATA CORP  -CL A,0.31,-0.08,-0.09,-0.38,-0.18,-0.22,,,,,,,,,,,,6
Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals",MCDATA CORP-PRO FORMA,,,,,-0.97,,,,,,,,,,,,,1
Information Technology,Technology Hardware & Equipment,Communications Equipment,MCK COMMUNICATIONS INC,-0.61,-1.69,-0.3,,,,,,,,,,,,,,,3
Information Technology,Software & Services,Software,MDSI MOBILE DATA SOLUTIONS,-0.02,-1.64,-0.18,-0.44,0.06,,,,,,,,,,,,,5
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",MEASUREMENT SPECIALTIES INC,1.1,-2.74,-0.53,1.73,1.11,0.75,0.85,1.14,0.36,0.42,1.92,1.84,2.22,2.39,,,,14
Information Technology,Software & Services,Software,MECHANICAL DYNAMICS,0.35,0.42,,,,,,,,,,,,,,,,2
Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",MECHANICAL TECHNOLOGY INC,-4.32,-0.8,-1.68,-0.16,-1.12,-3.92,-3.44,-2,-2.62,-0.65,-0.37,0.48,-0.4,0.7,0.14,-0.54,,16
Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals",MEDIA 100 INC,-0.87,-1.31,-1.07,,,,,,,,,,,,,,,3
Information Technology,Software & Services,Internet Software & Services,MEDIAMIND TECHNOLOGIES INC,,,,,,,,,0.34,0.55,0.55,,,,,,,3
Information Technology,Software & Services,Internet Software & Services,MEDIAPLEX INC,-1.11,,,,,,,,,,,,,,,,,1
Information Technology,Software & Services,Software,MEDIATECHNICS CORP,,-0.2,-0.05,-0.07,-0.05,,,,,,0,,,,,,,5
Information Technology,Software & Services,Internet Software & Services,MEDX HOLDINGS INC,,,,,,,,-70,-62.5,,,,,,,,,2
